===============================================================================
Id,nifty_1day_continous,len,datetime,open,high,low,close,volume,openinterest,adjclose,MyStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
217,nifty_1day_continous,217,2007-11-27 23:59:59.999989,627426947.08,628992981.97,619361319.88,624021095.0,0.0,0.0,624021095.0,MyStrategy,217,733007.9999999999,Broker,217,10000.0,10000.0,BuySell,217,,,Trades - Net Profit/Loss,217,,
218,nifty_1day_continous,218,2007-11-28 23:59:59.999989,675670214.44,681645033.29,663335295.75,665949279.0,0.0,0.0,665949279.0,MyStrategy,218,733008.9999999999,Broker,218,10000.0,10000.0,BuySell,218,,,Trades - Net Profit/Loss,218,,
219,nifty_1day_continous,219,2007-11-29 23:59:59.999989,858273475.89,874651224.59,857402644.1,860840138.0,0.0,0.0,860840138.0,MyStrategy,219,733009.9999999999,Broker,219,10000.0,10000.0,BuySell,219,,,Trades - Net Profit/Loss,219,,
220,nifty_1day_continous,220,2007-11-30 23:59:59.999989,809083174.06,830430768.77,808903661.82,827587295.0,0.0,0.0,827587295.0,MyStrategy,220,733010.9999999999,Broker,220,10000.0,10000.0,BuySell,220,,,Trades - Net Profit/Loss,220,,
221,nifty_1day_continous,221,2007-12-03 23:59:59.999989,847129963.48,863784722.67,845535749.65,861757059.0,0.0,0.0,861757059.0,MyStrategy,221,733013.9999999999,Broker,221,10000.0,10000.0,BuySell,221,,,Trades - Net Profit/Loss,221,,
222,nifty_1day_continous,222,2007-12-04 23:59:59.999989,892147478.86,896258512.44,887603304.96,890346527.0,0.0,0.0,890346527.0,MyStrategy,222,733014.9999999999,Broker,222,10000.0,10000.0,BuySell,222,,,Trades - Net Profit/Loss,222,,
223,nifty_1day_continous,223,2007-12-05 23:59:59.999989,1034087089.42,1049505164.04,1033743093.48,1047864568.0,0.0,0.0,1047864568.0,MyStrategy,223,733015.9999999999,Broker,223,10000.0,10000.0,BuySell,223,,,Trades - Net Profit/Loss,223,,
224,nifty_1day_continous,224,2007-12-07 23:59:59.999989,919658838.32,931764482.36,909049050.93,921308907.0,0.0,0.0,921308907.0,MyStrategy,224,733017.9999999999,Broker,224,10000.0,10000.0,BuySell,224,,,Trades - Net Profit/Loss,224,,
225,nifty_1day_continous,225,2007-12-10 23:59:59.999989,862518890.78,868481734.81,855206105.08,860584215.0,0.0,0.0,860584215.0,MyStrategy,225,733020.9999999999,Broker,225,10000.0,10000.0,BuySell,225,,,Trades - Net Profit/Loss,225,,
226,nifty_1day_continous,226,2007-12-11 23:59:59.999989,865893265.52,887800638.25,865893265.52,885774061.0,0.0,0.0,885774061.0,MyStrategy,226,733021.9999999999,Broker,226,10000.0,10000.0,BuySell,226,,,Trades - Net Profit/Loss,226,,
227,nifty_1day_continous,227,2007-12-12 23:59:59.999989,820158107.74,834838911.51,811830874.66,832628680.0,0.0,0.0,832628680.0,MyStrategy,227,733022.9999999999,Broker,227,10000.0,10000.0,BuySell,227,,,Trades - Net Profit/Loss,227,,
228,nifty_1day_continous,228,2007-12-13 23:59:59.999989,975488559.02,979630138.89,956665355.67,959468643.0,0.0,0.0,959468643.0,MyStrategy,228,733023.9999999999,Broker,228,10000.0,10000.0,BuySell,228,,,Trades - Net Profit/Loss,228,,
229,nifty_1day_continous,229,2007-12-14 23:59:59.999989,864787121.33,867978560.21,858911161.15,863573375.0,0.0,0.0,863573375.0,MyStrategy,229,733024.9999999999,Broker,229,10000.0,10000.0,BuySell,229,,,Trades - Net Profit/Loss,229,,
230,nifty_1day_continous,230,2007-12-17 23:59:59.999989,1034494827.01,1034837491.26,983549218.51,989785708.0,0.0,0.0,989785708.0,MyStrategy,230,733027.9999999999,Broker,230,10000.0,10000.0,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,nifty_1day_continous,231,2007-12-18 23:59:59.999989,867081119.15,881638525.09,857026003.71,861783424.0,0.0,0.0,861783424.0,MyStrategy,231,733028.9999999999,Broker,231,10000.0,10000.0,BuySell,231,,,Trades - Net Profit/Loss,231,,
232,nifty_1day_continous,232,2007-12-20 23:59:59.999989,657727697.81,663188035.55,656698524.21,659414399.0,0.0,0.0,659414399.0,MyStrategy,232,733030.9999999999,Broker,232,10000.0,10000.0,BuySell,232,,,Trades - Net Profit/Loss,232,,
233,nifty_1day_continous,233,2007-12-24 23:59:59.999989,540667005.48,562190448.12,540667005.48,560696220.0,0.0,0.0,560696220.0,MyStrategy,233,733034.9999999999,Broker,233,10000.0,10000.0,BuySell,233,,,Trades - Net Profit/Loss,233,,
234,nifty_1day_continous,234,2007-12-26 23:59:59.999989,616913773.64,626885845.42,616913773.64,625392095.0,0.0,0.0,625392095.0,MyStrategy,234,733036.9999999999,Broker,234,10000.0,10000.0,BuySell,234,,,Trades - Net Profit/Loss,234,,
235,nifty_1day_continous,235,2007-12-27 23:59:59.999989,994495262.43,1001353002.87,993053252.49,996543572.0,0.0,0.0,996543572.0,MyStrategy,235,733037.9999999999,Broker,235,10000.0,10000.0,BuySell,235,,,Trades - Net Profit/Loss,235,,
236,nifty_1day_continous,236,2007-12-28 23:59:59.999989,771734699.08,774152895.5,764416640.11,771753740.0,0.0,0.0,771753740.0,MyStrategy,236,733038.9999999999,Broker,236,10000.0,10000.0,BuySell,236,,,Trades - Net Profit/Loss,236,,
237,nifty_1day_continous,237,2007-12-31 23:59:59.999989,882862277.08,893400132.8,882862277.08,889177748.0,0.0,0.0,889177748.0,MyStrategy,237,733041.9999999999,Broker,237,10000.0,10000.0,BuySell,237,,,Trades - Net Profit/Loss,237,,
238,nifty_1day_continous,238,2008-01-01 23:59:59.999989,818090548.5,821903216.39,814504507.72,819103705.0,0.0,0.0,819103705.0,MyStrategy,238,733042.9999999999,Broker,238,10000.0,10000.0,BuySell,238,,,Trades - Net Profit/Loss,238,,
239,nifty_1day_continous,239,2008-01-02 23:59:59.999989,1055426151.53,1064409305.74,1041023905.23,1061386294.0,0.0,0.0,1061386294.0,MyStrategy,239,733043.9999999999,Broker,239,10000.0,10000.0,BuySell,239,,,Trades - Net Profit/Loss,239,,
240,nifty_1day_continous,240,2008-01-03 23:59:59.999989,1054627588.29,1062455118.92,1044762171.14,1053655542.0,0.0,0.0,1053655542.0,MyStrategy,240,733044.9999999999,Broker,240,10000.0,10000.0,BuySell,240,,,Trades - Net Profit/Loss,240,,
241,nifty_1day_continous,241,2008-01-04 23:59:59.999989,964068704.91,982939432.02,964068704.91,978921894.0,0.0,0.0,978921894.0,MyStrategy,241,733045.9999999999,Broker,241,10000.0,10000.0,BuySell,241,,,Trades - Net Profit/Loss,241,,
242,nifty_1day_continous,242,2008-01-07 23:59:59.999989,919903068.98,922660871.2,908512465.68,921091271.0,0.0,0.0,921091271.0,MyStrategy,242,733048.9999999999,Broker,242,10000.0,10000.0,BuySell,242,,,Trades - Net Profit/Loss,242,,
243,nifty_1day_continous,243,2008-01-08 23:59:59.999989,961418535.92,972842406.18,952106513.08,962244911.0,0.0,0.0,962244911.0,MyStrategy,243,733049.9999999999,Broker,243,10000.0,10000.0,BuySell,243,,,Trades - Net Profit/Loss,243,,
244,nifty_1day_continous,244,2008-01-09 23:59:59.999989,755457431.02,761555110.51,748692911.72,753589078.0,0.0,0.0,753589078.0,MyStrategy,244,733050.9999999999,Broker,244,10000.0,10000.0,BuySell,244,,,Trades - Net Profit/Loss,244,,
245,nifty_1day_continous,245,2008-01-10 23:59:59.999989,706674852.96,714430367.75,691456484.33,693037979.0,0.0,0.0,693037979.0,MyStrategy,245,733051.9999999999,Broker,245,10000.0,10000.0,BuySell,245,,,Trades - Net Profit/Loss,245,,
246,nifty_1day_continous,246,2008-01-11 23:59:59.999989,634781115.05,640705182.93,629212182.43,638224383.0,0.0,0.0,638224383.0,MyStrategy,246,733052.9999999999,Broker,246,10000.0,10000.0,BuySell,246,,,Trades - Net Profit/Loss,246,,
247,nifty_1day_continous,247,2008-01-14 23:59:59.999989,585810650.34,589145981.88,582338508.87,585621947.0,0.0,0.0,585621947.0,MyStrategy,247,733055.9999999999,Broker,247,10000.0,10000.0,BuySell,247,,,Trades - Net Profit/Loss,247,,
248,nifty_1day_continous,248,2008-01-15 23:59:59.999989,614042021.98,617404960.61,596975848.07,599041935.0,0.0,0.0,599041935.0,MyStrategy,248,733056.9999999999,Broker,248,10000.0,10000.0,BuySell,248,,,Trades - Net Profit/Loss,248,,
249,nifty_1day_continous,249,2008-01-16 23:59:59.999989,635912502.96,635912502.96,610827248.82,622360699.0,0.0,0.0,622360699.0,MyStrategy,249,733057.9999999999,Broker,249,10000.0,10000.0,BuySell,249,,,Trades - Net Profit/Loss,249,,
250,nifty_1day_continous,250,2008-01-17 23:59:59.999989,666496467.36,674937180.8,660025627.87,663718440.0,0.0,0.0,663718440.0,MyStrategy,250,733058.9999999999,Broker,250,10000.0,10000.0,BuySell,250,,,Trades - Net Profit/Loss,250,,
251,nifty_1day_continous,251,2008-01-18 23:59:59.999989,615266667.83,615370813.52,591235051.13,594182374.0,0.0,0.0,594182374.0,MyStrategy,251,733059.9999999999,Broker,251,10000.0,10000.0,BuySell,251,,,Trades - Net Profit/Loss,251,,
252,nifty_1day_continous,252,2008-01-21 23:59:59.999989,904231971.25,904231971.25,788861164.61,825585187.0,0.0,0.0,825585187.0,MyStrategy,252,733062.9999999999,Broker,252,10000.0,10000.0,BuySell,252,,,Trades - Net Profit/Loss,252,,
253,nifty_1day_continous,253,2008-01-22 23:59:59.999989,851125960.64,851125960.64,727653114.99,801391684.0,0.0,0.0,801391684.0,MyStrategy,253,733063.9999999999,Broker,253,10000.0,10000.0,BuySell,253,,,Trades - Net Profit/Loss,253,,
254,nifty_1day_continous,254,2008-01-23 23:59:59.999989,729731386.08,792985042.29,728027258.16,774433117.0,0.0,0.0,774433117.0,MyStrategy,254,733064.9999999999,Broker,254,10000.0,10000.0,BuySell,254,,,Trades - Net Profit/Loss,254,,
255,nifty_1day_continous,255,2008-01-24 23:59:59.999989,725601361.2,746388558.41,696036728.16,701282291.0,0.0,0.0,701282291.0,MyStrategy,255,733065.9999999999,Broker,255,10000.0,10000.0,BuySell,255,,,Trades - Net Profit/Loss,255,,
256,nifty_1day_continous,256,2008-01-25 23:59:59.999989,481183676.4,515989109.31,481183676.4,514469597.0,0.0,0.0,514469597.0,MyStrategy,256,733066.9999999999,Broker,256,10000.0,10000.0,BuySell,256,,,Trades - Net Profit/Loss,256,,
257,nifty_1day_continous,257,2008-01-28 23:59:59.999989,443661113.97,443661113.97,418105633.57,434851296.0,0.0,0.0,434851296.0,MyStrategy,257,733069.9999999999,Broker,257,10000.0,10000.0,BuySell,257,,,Trades - Net Profit/Loss,257,,
258,nifty_1day_continous,258,2008-01-29 23:59:59.999989,484521980.31,494805183.98,479538687.51,484636697.0,0.0,0.0,484636697.0,MyStrategy,258,733070.9999999999,Broker,258,10000.0,10000.0,BuySell,258,,,Trades - Net Profit/Loss,258,,
259,nifty_1day_continous,259,2008-01-30 23:59:59.999989,431060414.76,433552753.66,419516521.0,421584632.0,0.0,0.0,421584632.0,MyStrategy,259,733071.9999999999,Broker,259,10000.0,10000.0,BuySell,259,,,Trades - Net Profit/Loss,259,,
260,nifty_1day_continous,260,2008-01-31 23:59:59.999989,782906792.71,794925314.5,767603611.94,777639229.0,0.0,0.0,777639229.0,MyStrategy,260,733072.9999999999,Broker,260,10000.0,10000.0,BuySell,260,,,Trades - Net Profit/Loss,260,,
261,nifty_1day_continous,261,2008-02-01 23:59:59.999989,452553182.39,470102977.54,448164633.17,468104581.0,0.0,0.0,468104581.0,MyStrategy,261,733073.9999999999,Broker,261,10000.0,10000.0,BuySell,261,,,Trades - Net Profit/Loss,261,,
262,nifty_1day_continous,262,2008-02-04 23:59:59.999989,489496974.21,510644923.17,489496974.21,503121355.0,0.0,0.0,503121355.0,MyStrategy,262,733076.9999999999,Broker,262,10000.0,10000.0,BuySell,262,,,Trades - Net Profit/Loss,262,,
263,nifty_1day_continous,263,2008-02-05 23:59:59.999989,510610438.67,514054226.3,505862964.82,512493541.0,0.0,0.0,512493541.0,MyStrategy,263,733077.9999999999,Broker,263,10000.0,10000.0,BuySell,263,,,Trades - Net Profit/Loss,263,,
264,nifty_1day_continous,264,2008-02-07 23:59:59.999989,710063921.53,713005539.64,682221939.69,684810030.0,0.0,0.0,684810030.0,MyStrategy,264,733079.9999999999,Broker,264,10000.0,10000.0,BuySell,264,,,Trades - Net Profit/Loss,264,,
265,nifty_1day_continous,265,2008-02-08 23:59:59.999989,572195002.82,576849850.03,561285378.88,570884956.0,0.0,0.0,570884956.0,MyStrategy,265,733080.9999999999,Broker,265,10000.0,10000.0,BuySell,265,,,Trades - Net Profit/Loss,265,,
266,nifty_1day_continous,266,2008-02-11 23:59:59.999989,684916244.29,685698730.55,642521539.89,649664235.0,0.0,0.0,649664235.0,MyStrategy,266,733083.9999999999,Broker,266,10000.0,10000.0,BuySell,266,,,Trades - Net Profit/Loss,266,,
267,nifty_1day_continous,267,2008-02-12 23:59:59.999989,524033117.21,531741303.43,517866568.23,519778843.0,0.0,0.0,519778843.0,MyStrategy,267,733084.9999999999,Broker,267,10000.0,10000.0,BuySell,267,,,Trades - Net Profit/Loss,267,,
268,nifty_1day_continous,268,2008-02-13 23:59:59.999989,493760500.49,509073910.89,493760500.49,503244606.0,0.0,0.0,503244606.0,MyStrategy,268,733085.9999999999,Broker,268,10000.0,10000.0,BuySell,268,,,Trades - Net Profit/Loss,268,,
269,nifty_1day_continous,269,2008-02-14 23:59:59.999989,522697022.88,551830591.38,522697022.88,549901391.0,0.0,0.0,549901391.0,MyStrategy,269,733086.9999999999,Broker,269,10000.0,10000.0,BuySell,269,,,Trades - Net Profit/Loss,269,,
270,nifty_1day_continous,270,2008-02-15 23:59:59.999989,597379267.18,610301999.24,586115650.87,608866778.0,0.0,0.0,608866778.0,MyStrategy,270,733087.9999999999,Broker,270,10000.0,10000.0,BuySell,270,,,Trades - Net Profit/Loss,270,,
271,nifty_1day_continous,271,2008-02-18 23:59:59.999989,521010526.68,525347001.67,513108614.73,518304527.0,0.0,0.0,518304527.0,MyStrategy,271,733090.9999999999,Broker,271,10000.0,10000.0,BuySell,271,,,Trades - Net Profit/Loss,271,,
272,nifty_1day_continous,272,2008-02-19 23:59:59.999989,533307358.08,542405631.73,531650370.99,533549844.0,0.0,0.0,533549844.0,MyStrategy,272,733091.9999999999,Broker,272,10000.0,10000.0,BuySell,272,,,Trades - Net Profit/Loss,272,,
273,nifty_1day_continous,273,2008-02-20 23:59:59.999989,486455796.05,486455796.05,472523810.66,476047213.0,0.0,0.0,476047213.0,MyStrategy,273,733092.9999999999,Broker,273,10000.0,10000.0,BuySell,273,,,Trades - Net Profit/Loss,273,,
274,nifty_1day_continous,274,2008-02-21 23:59:59.999989,496315449.82,504443169.91,492768895.82,499674330.0,0.0,0.0,499674330.0,MyStrategy,274,733093.9999999999,Broker,274,10000.0,10000.0,BuySell,274,,,Trades - Net Profit/Loss,274,,
275,nifty_1day_continous,275,2008-02-22 23:59:59.999989,434443262.98,434493551.59,426849683.55,428354151.0,0.0,0.0,428354151.0,MyStrategy,275,733094.9999999999,Broker,275,10000.0,10000.0,BuySell,275,,,Trades - Net Profit/Loss,275,,
276,nifty_1day_continous,276,2008-02-25 23:59:59.999989,455084419.72,463995163.6,450001467.91,462958099.0,0.0,0.0,462958099.0,MyStrategy,276,733097.9999999999,Broker,276,10000.0,10000.0,BuySell,276,,,Trades - Net Profit/Loss,276,,
277,nifty_1day_continous,277,2008-02-27 23:59:59.999989,513664981.25,523092664.02,511555324.07,513372650.0,0.0,0.0,513372650.0,MyStrategy,277,733099.9999999999,Broker,277,10000.0,10000.0,BuySell,277,,,Trades - Net Profit/Loss,277,,
