datetime,stock_code,open,high,low,close,volume
2011-04-06 12:04:00,RELIND,529.13,533.46,526.78,529.05,2076283
2011-04-07 12:04:00,RELIND,529.15,530.32,524.48,527.67,2323242
2011-04-08 12:04:00,RELIND,527.72,531.89,517.71,519.23,2742024
2011-04-11 12:04:00,RELIND,514.13,517.15,509.74,510.52,2582208
2011-04-13 12:04:00,RELIND,508.9,519.28,506.44,518.25,4369725
2011-04-15 12:04:00,RELIND,516.77,519.68,510.38,517.85,3240001
2011-04-18 12:04:00,RELIND,517.03,528.98,508.31,512.32,3381601
2011-04-19 12:04:00,RELIND,510.23,516.21,507.45,513.49,2748246
2011-04-20 12:04:00,RELIND,515.53,522.33,511.88,520.17,2357930
2011-04-21 12:04:00,RELIND,524.34,528.75,522.09,527.06,3413753
2011-04-25 12:04:00,RELIND,514.59,517.88,510.45,512.41,4146270
2011-04-26 12:04:00,RELIND,512.25,512.25,506.88,508.57,4035044
2011-04-27 12:04:00,RELIND,510.38,512.3,498.7,501.52,5648346
2011-04-28 12:04:00,RELIND,504.28,504.75,493.97,495.09,8163236
2011-04-29 12:04:00,RELIND,496.31,502.41,494.58,500.41,3414200
2011-05-02 12:05:00,RELIND,500.48,501.84,489.89,491.51,3110913
2011-05-03 12:05:00,RELIND,491.67,492.75,480.4,481.73,5035348
2011-05-04 12:05:00,RELIND,482.25,487.76,479.91,483.49,2667162
2011-05-05 12:05:00,RELIND,482.25,490.95,481.62,484.57,4476339
2011-05-06 12:05:00,RELIND,486,489.28,484.17,486.96,2952486
2011-05-09 12:05:00,RELIND,489.28,492.12,485.25,488.95,1831616
2011-05-10 12:05:00,RELIND,488.95,491.11,482.98,484.95,1861439
2011-05-11 12:05:00,RELIND,486.47,488.53,481.55,487.15,1873699
2011-05-12 12:05:00,RELIND,485.3,486.82,480.38,482.48,2107305
2011-05-13 12:05:00,RELIND,482.37,490.22,478.95,483.66,3178684
2011-05-16 12:05:00,RELIND,484.59,485.25,480.63,482.25,1601945
2011-05-17 12:05:00,RELIND,482.55,483.09,469.24,470.84,3973699
2011-05-18 12:05:00,RELIND,470.53,472.34,460.38,462.02,5672247
2011-05-19 12:05:00,RELIND,465.09,471.47,463.38,468.42,4131089
2011-05-20 12:05:00,RELIND,469.8,473.25,465.98,472.03,3171245
2011-05-23 12:05:00,RELIND,470.06,471.47,462.7,465.56,3391416
2011-05-24 12:05:00,RELIND,463.97,470.95,463.97,468.54,2538967
2011-05-25 12:05:00,RELIND,467.77,467.77,461.63,463.97,2997245
2011-05-26 12:05:00,RELIND,467.06,478.43,466.36,477.02,6857905
2011-05-27 12:05:00,RELIND,477.14,485.95,477.14,482.46,3459497
2011-05-30 12:05:00,RELIND,484.1,486,477.21,479.37,1729109
2011-05-31 12:05:00,RELIND,482.25,487.36,478.64,485.46,3219213
2011-06-01 12:06:00,RELIND,485.53,488.65,481.62,483.09,1838452
2011-06-02 12:06:00,RELIND,478.29,486.8,478.29,485.09,2152963
2011-06-03 12:06:00,RELIND,489.52,492.56,475.92,477.38,4368279
2011-06-06 12:06:00,RELIND,477.4,480.28,474.35,478.85,1405741
2011-06-07 12:06:00,RELIND,476.88,489.28,476.88,488.46,4025919
2011-06-08 12:06:00,RELIND,487.05,487.38,481.76,484.22,3247038
2011-06-09 12:06:00,RELIND,483.42,488.27,483.19,486.47,2092020
2011-06-10 12:06:00,RELIND,486.98,487.41,476.18,482.02,2530136
2011-06-13 12:06:00,RELIND,481.43,481.43,471,473.16,2954066
2011-06-14 12:06:00,RELIND,473.02,476.04,465.84,466.48,4335560
2011-06-15 12:06:00,RELIND,466.78,470.02,460.5,461.41,4607486
2011-06-16 12:06:00,RELIND,461.63,461.63,453.7,455.32,5707528
2011-06-17 12:06:00,RELIND,457.08,458.02,444.84,446.51,5035618
2011-06-20 12:06:00,RELIND,449.44,449.44,427.45,429.87,6926078
2011-06-21 12:06:00,RELIND,432.98,440.06,431.77,437.09,3980489
2011-06-22 12:06:00,RELIND,439.29,441.54,430.29,435.75,4596259
2011-06-23 12:06:00,RELIND,436.1,448.36,435.8,447.33,4734842
2011-06-24 12:06:00,RELIND,449.04,451.64,440.34,447.75,7239303
2011-06-27 12:06:00,RELIND,445.55,452.63,443.27,447.82,3280025
2011-06-28 12:06:00,RELIND,451.27,451.27,443.34,447.61,2336039
2011-06-29 12:06:00,RELIND,449.77,455.53,448.08,454.24,2841435
2011-06-30 12:06:00,RELIND,455.86,462.09,455.06,460.45,4970476
2011-07-01 12:07:00,RELIND,464.44,464.44,440.86,443.32,6555284
2011-07-04 12:07:00,RELIND,449.16,451.5,444.75,446.34,3771511
2011-07-05 12:07:00,RELIND,446.77,446.77,434.91,435.82,7727430
2011-07-06 12:07:00,RELIND,437.18,441.7,433.36,439.08,6143838
2011-07-07 12:07:00,RELIND,441.47,449.39,440.18,447.42,4603204
2011-07-11 12:07:00,RELIND,439.59,442.38,436.31,439.27,2194126
2011-07-12 12:07:00,RELIND,436.55,441.19,435.7,436.66,2986757
2011-07-13 12:07:00,RELIND,439.15,446.95,438.23,444.96,3892719
2011-07-14 12:07:00,RELIND,443.95,450.8,442.1,445.95,3043021
2011-07-15 12:07:00,RELIND,446.02,449.91,444.75,448.59,2332976
2011-07-18 12:07:00,RELIND,447.98,448.92,444.38,445.97,1504709
2011-07-19 12:07:00,RELIND,445.92,452.44,445.22,451.52,2245330
2011-07-20 12:07:00,RELIND,454.59,454.97,446.53,450,2555594
2011-07-21 12:07:00,RELIND,449.88,449.88,441.26,442.8,1802647
2011-07-22 12:07:00,RELIND,445.22,450.38,443.58,448.66,3498193
2011-07-25 12:07:00,RELIND,457.41,457.41,451.38,453.12,5007164
2011-07-26 12:07:00,RELIND,455.65,456.54,446.81,447.8,4677273
2011-07-27 12:07:00,RELIND,449.44,449.44,442.01,442.8,3126064
2011-07-28 12:07:00,RELIND,440.06,440.06,429.94,431.79,7154511
2011-07-29 12:07:00,RELIND,433.03,436.43,425.13,427.38,4890181
2011-08-01 12:08:00,RELIND,432.09,432.09,424.29,428.74,3255486
2011-08-02 12:08:00,RELIND,427.2,432.52,422.95,431.77,3787775
2011-08-03 12:08:00,RELIND,426.82,431.25,425.11,426.02,3219680
2011-08-04 12:08:00,RELIND,427.41,429.12,418.99,420.07,3140142
2011-08-05 12:08:00,RELIND,414.05,414.05,404.44,410.53,5994097
2011-08-08 12:08:00,RELIND,403.36,412.59,398.81,405.21,5084300
2011-08-09 12:08:00,RELIND,392.25,404.44,392.25,398.02,7463019
2011-08-10 12:08:00,RELIND,407.41,409.59,397.88,401.51,4056543
2011-08-11 12:08:00,RELIND,399.45,407.23,397.88,401.25,2489305
2011-08-12 12:08:00,RELIND,406.31,406.31,394.59,395.95,3936767
2011-08-16 12:08:00,RELIND,395.53,401.3,393.05,395.13,2580004
2011-08-17 12:08:00,RELIND,395.77,402.28,391.31,393.19,3096352
2011-08-18 12:08:00,RELIND,394.45,395.53,384.75,386.72,3914915
2011-08-19 12:08:00,RELIND,381.96,385.69,377.39,382.66,4663092
2011-08-22 12:08:00,RELIND,381.94,395.46,379.41,394.13,3552807
2011-08-23 12:08:00,RELIND,395.7,401.16,389.67,397.99,4008613
2011-08-24 12:08:00,RELIND,397.41,399.98,393.66,396.14,2968791
2011-08-25 12:08:00,RELIND,396.28,399.75,390.96,392.48,4849218
2011-08-26 12:08:00,RELIND,391.31,393.7,373.03,376.5,4457788
2011-08-29 12:08:00,RELIND,381.98,395.48,380.7,393.21,4186930
2011-08-30 12:08:00,RELIND,397.88,412.55,397.41,406.13,7821448
2011-09-02 12:09:00,RELIND,412.73,420.7,409.34,416.84,7791545
2011-09-05 12:09:00,RELIND,411.7,413.81,406.29,409.05,4567377
2011-09-06 12:09:00,RELIND,406.41,426.23,403.27,424.36,7162305
2011-09-07 12:09:00,RELIND,425.53,434.67,425.39,429.98,7186238
2011-09-08 12:09:00,RELIND,429.98,441.94,421.08,438.87,8065388
2011-09-09 12:09:00,RELIND,438.73,441.73,425.39,426.35,6757863
2011-09-12 12:09:00,RELIND,419.13,424.8,412.05,417.23,4246961
2011-09-13 12:09:00,RELIND,420.47,425.88,412.76,419.09,5806114
2011-09-14 12:09:00,RELIND,420.8,428.23,416.72,426.19,4694876
2011-09-15 12:09:00,RELIND,429.75,432.38,420.63,431.3,4664709
2011-09-16 12:09:00,RELIND,437.72,437.72,424.13,426.3,6128496
2011-09-19 12:09:00,RELIND,426,427.95,421.59,424.38,2924971
2011-09-20 12:09:00,RELIND,425.06,439.57,421.92,438.56,4214600
2011-09-21 12:09:00,RELIND,438.14,438.14,429.42,431.91,3892821
2011-09-22 12:09:00,RELIND,425.51,427.36,404.91,407.88,6239874
2011-09-23 12:09:00,RELIND,402.05,410.81,397.45,400.5,8803427
2011-09-26 12:09:00,RELIND,399.84,400.55,389.7,395.16,6217951
2011-09-27 12:09:00,RELIND,402.09,414.61,401.16,412.97,5039564
2011-09-28 12:09:00,RELIND,414.16,417.23,409.17,412.97,5722488
2011-09-29 12:09:00,RELIND,409.83,420.26,406.99,417.89,7203038
2011-09-30 12:09:00,RELIND,415.92,425.02,410.77,418.2,7987653
2011-10-03 12:10:00,RELIND,410.16,414.23,406.83,408.75,4825259
2011-10-04 12:10:00,RELIND,406.78,409.97,397.99,400.97,6000741
2011-10-05 12:10:00,RELIND,401.41,403.92,396.35,398.81,4739596
2011-10-07 12:10:00,RELIND,408.05,418.03,407.2,415.64,4551326
2011-10-10 12:10:00,RELIND,416.27,428.77,416.25,427.99,3393633
2011-10-11 12:10:00,RELIND,430.69,433.69,424.83,426.94,3592510
2011-10-12 12:10:00,RELIND,428.06,438.61,426.49,437.55,3947624
2011-10-13 12:10:00,RELIND,437.72,441.47,434.02,436.27,4195352
2011-10-14 12:10:00,RELIND,433.97,446.95,433.73,445.64,4085035
2011-10-17 12:10:00,RELIND,445.69,446.55,428.88,430.13,5040808
2011-10-18 12:10:00,RELIND,426,426.66,419.6,423.61,4182965
2011-10-19 12:10:00,RELIND,426.23,435.38,425.58,434.44,2713867
2011-10-20 12:10:00,RELIND,430.62,433.45,424.59,432.42,2279371
2011-10-21 12:10:00,RELIND,433.03,437.34,428.86,431.04,2364175
2011-10-24 12:10:00,RELIND,436.78,439.59,434.7,436.08,2075894
2011-10-25 12:10:00,RELIND,440.06,452.23,434.04,449.88,5197046
2011-10-26 12:10:00,RELIND,451.31,452.48,447.59,448.78,737231
2011-10-31 12:10:00,RELIND,460.22,460.83,448.29,450.63,3628082
2011-11-01 12:11:00,RELIND,447.33,451.08,441.28,442.69,3745221
2011-11-02 12:11:00,RELIND,440.06,452.23,440.06,447.94,3143275
2011-11-03 12:11:00,RELIND,446.04,456.16,443.81,454.55,3666997
2011-11-04 12:11:00,RELIND,463.5,463.5,448.34,451.76,4171957
2011-11-08 12:11:00,RELIND,451.31,454.13,446.39,453.52,2313308
2011-11-09 12:11:00,RELIND,456.49,457.71,442.95,444.73,2666312
2011-11-11 12:11:00,RELIND,441.94,455.91,437.77,454.29,4969253
2011-11-14 12:11:00,RELIND,457.13,459.28,448.5,450.23,3656473
2011-11-15 12:11:00,RELIND,447.56,450.84,440.65,443.09,2262503
2011-11-16 12:11:00,RELIND,441.98,441.98,431.79,436.83,3043186
2011-11-17 12:11:00,RELIND,435.4,437.09,417.21,418.95,5538055
2011-11-18 12:11:00,RELIND,414.42,419.88,408.19,418.08,4958044
2011-11-21 12:11:00,RELIND,414.28,414.28,405.61,407.88,4049501
2011-11-22 12:11:00,RELIND,408.7,416.37,408,412.03,4382352
2011-11-23 12:11:00,RELIND,409.55,409.55,393.56,401.81,5419769
2011-11-24 12:11:00,RELIND,402.56,403.97,392.32,401.7,6367715
2011-11-25 12:11:00,RELIND,400.08,400.8,391.31,392.63,3699725
2011-11-28 12:11:00,RELIND,397.88,407.63,396.73,406.69,2522069
2011-11-29 12:11:00,RELIND,405.84,405.84,395.13,397.88,4803440
2011-11-30 12:11:00,RELIND,393.98,406.45,392.3,404.09,4569146
2011-12-01 12:12:00,RELIND,413.81,419.32,412.03,413.81,4714967
2011-12-02 12:12:00,RELIND,412.88,421.31,407.98,419.93,4479880
2011-12-05 12:12:00,RELIND,418.2,420,413.51,417.45,3160834
2011-12-07 12:12:00,RELIND,417.56,423.42,415.78,418.88,3514150
2011-12-08 12:12:00,RELIND,415.22,417.89,401.2,404.37,4442697
2011-12-09 12:12:00,RELIND,400.17,400.17,392.11,393.52,5044876
2011-12-12 12:12:00,RELIND,395.79,396.47,378.66,380.3,5097034
2011-12-13 12:12:00,RELIND,378.61,388.97,377.25,387.23,5228468
2011-12-14 12:12:00,RELIND,385.22,392.67,383.06,387.05,5304706
2011-12-15 12:12:00,RELIND,382.36,392.95,378.42,390.91,6611139
2011-12-16 12:12:00,RELIND,390.38,435.19,374.93,377.65,5828713
2011-12-19 12:12:00,RELIND,376.41,386.11,374.51,383.95,4714116
2011-12-20 12:12:00,RELIND,386.95,386.95,371.72,373.71,5550563
2011-12-21 12:12:00,RELIND,380.06,392.6,378.05,389.91,4563405
2011-12-22 12:12:00,RELIND,386.79,395.67,382.88,392.98,4473719
2011-12-23 12:12:00,RELIND,395.53,400.1,387.28,389.16,3511075
2011-12-26 12:12:00,RELIND,389.46,397.78,388.76,396,2376469
2011-12-27 12:12:00,RELIND,398.34,399.61,388.66,392.27,3074308
2011-12-28 12:12:00,RELIND,394.45,394.83,383.98,385.71,2829068
2011-12-29 12:12:00,RELIND,383.18,385.69,370.78,372.98,5449524
2011-12-30 12:12:00,RELIND,373.5,377.04,362.25,364.1,6662330
2012-01-02 12:01:00,RELIND,365.91,371.98,361.38,370.48,4299217
2012-01-03 12:01:00,RELIND,373.15,380.02,372.26,378.96,4683491
2012-01-04 12:01:00,RELIND,380.25,381.91,373.66,374.98,4238367
2012-01-05 12:01:00,RELIND,374.44,379.1,364.64,367.17,6619586
2012-01-06 12:01:00,RELIND,366.02,378.66,365.84,375.63,4703147
2012-01-07 12:01:00,RELIND,375.23,376.27,373.64,374.32,460231
2012-01-09 12:01:00,RELIND,374.18,374.18,368.55,370.34,4202878
2012-01-10 12:01:00,RELIND,373.03,385.69,373.03,384.38,4507724
2012-01-11 12:01:00,RELIND,385.17,392.25,382.17,390.02,4842143
2012-01-12 12:01:00,RELIND,389.67,392.23,382.69,384.7,3251624
2012-01-13 12:01:00,RELIND,387.09,391.29,380.58,382.31,4692930
2012-01-16 12:01:00,RELIND,381.45,381.45,372.56,373.48,4067488
2012-01-17 12:01:00,RELIND,374.91,388.22,374.91,387.12,5197636
2012-01-18 12:01:00,RELIND,396.47,408.61,394.62,404.79,9248756
2012-01-19 12:01:00,RELIND,409.13,412.38,405.89,407.55,5483508
2012-01-20 12:01:00,RELIND,409.59,414.28,401.18,410.84,7251864
2012-01-23 12:01:00,RELIND,393.33,404.79,393.28,400.95,6457585
2012-01-24 12:01:00,RELIND,402.38,410.34,400.41,406.66,5095499
2012-01-25 12:01:00,RELIND,408.98,411.94,406.22,410.04,3837205
2012-01-27 12:01:00,RELIND,414.28,427.36,413.81,423.84,5565491
2012-01-30 12:01:00,RELIND,420.8,423.12,410.63,411.82,4829091
2012-01-31 12:01:00,RELIND,416.39,424.03,414.94,422.3,6264462
2012-02-01 12:02:00,RELIND,423.14,430.22,421.78,428.91,3776806
2012-02-02 12:02:00,RELIND,430.69,434.3,425.6,427.99,4901979
2012-02-03 12:02:00,RELIND,428.34,433.03,421.62,432.23,4569209
2012-02-06 12:02:00,RELIND,435.8,437.48,425.58,429.75,3984412
2012-02-07 12:02:00,RELIND,433.97,438.98,430.34,435.16,4815977
2012-02-08 12:02:00,RELIND,436.31,444.61,435.38,441.66,3647626
2012-02-09 12:02:00,RELIND,440.88,442.36,434.25,439.52,4309191
2012-02-13 12:02:00,RELIND,433.55,441.84,433.5,437.37,3493699
2012-02-14 12:02:00,RELIND,436.27,440.72,434.44,437.2,3134221
2012-02-15 12:02:00,RELIND,439.69,440.41,429.77,431.46,7182317
2012-02-16 12:02:00,RELIND,428.81,428.81,416.48,420.12,6342577
2012-02-17 12:02:00,RELIND,424.62,426.66,419.06,422.81,8211325
2012-02-21 12:02:00,RELIND,422.48,437.13,421.36,434.7,8333665
2012-02-22 12:02:00,RELIND,436.78,441.19,428.39,429.94,5748129
2012-02-23 12:02:00,RELIND,429.28,437.67,426.75,432.84,4367293
2012-02-27 12:02:00,RELIND,424.5,426.28,398.04,405.59,6348215
2012-02-28 12:02:00,RELIND,409.15,414.45,408.52,412.64,5289418
2012-02-29 12:02:00,RELIND,416.65,427.36,416.23,424.01,6365349
2012-03-01 12:03:00,RELIND,419.81,423.05,414.8,419.41,2962594
2012-03-02 12:03:00,RELIND,421.9,422.72,416.98,420.89,2900087
2012-03-03 12:03:00,RELIND,419.44,421.34,419.44,420.59,118842
2012-03-05 12:03:00,RELIND,419.93,420.84,411.59,413.11,2988613
2012-03-06 12:03:00,RELIND,412.88,418.5,402.09,403.29,8029991
2012-03-07 12:03:00,RELIND,403.29,403.73,391.31,396.38,6446729
2012-03-09 12:03:00,RELIND,402.7,404.72,399.84,402,3942927
2012-03-12 12:03:00,RELIND,409.59,415.69,404.77,413.6,3438333
2012-03-13 12:03:00,RELIND,415.9,424.57,415.83,423.63,3684077
2012-03-14 12:03:00,RELIND,427.41,428.34,417.42,421.08,4028509
2012-03-15 12:03:00,RELIND,422.72,424.22,411.19,412.71,4630686
2012-03-16 12:03:00,RELIND,404.91,413.2,398.98,401.32,5753096
2012-03-19 12:03:00,RELIND,405.38,406.31,391.36,393.23,3652448
2012-03-20 12:03:00,RELIND,393.7,398.53,390.98,395.79,2389920
2012-03-21 12:03:00,RELIND,395.53,401.86,393.23,399.3,3248548
2012-03-22 12:03:00,RELIND,398.3,400.9,382.41,384.45,6684658
2012-03-23 12:03:00,RELIND,387.94,390.61,385.27,388.05,6161836
2012-03-26 12:03:00,RELIND,387.98,387.98,380.06,381.52,5288348
2012-03-27 12:03:00,RELIND,385.22,385.59,379.17,381.96,6216251
2012-03-28 12:03:00,RELIND,381.47,384.23,377.02,379.45,4131114
2012-03-29 12:03:00,RELIND,375.84,381.33,375.84,378.96,5480717
2012-03-30 12:03:00,RELIND,381.23,392.25,380.11,391.13,3949204
2012-04-02 12:04:00,RELIND,390.54,391.24,385.71,386.41,2564862
2012-04-03 12:04:00,RELIND,388.15,396.89,388.15,392.11,4003770
2012-04-04 12:04:00,RELIND,388.5,394.13,387.77,389.44,2700412
2012-04-09 12:04:00,RELIND,386.18,389.91,383.39,387.16,2608520
2012-04-10 12:04:00,RELIND,388.97,389.44,385.27,387.4,1913265
2012-04-11 12:04:00,RELIND,385.69,385.69,379.73,381.61,3726842
2012-04-12 12:04:00,RELIND,383.02,388.78,383.02,387.7,2692505
2012-04-13 12:04:00,RELIND,388.99,396.47,384.98,391.57,3249224
2012-04-16 12:04:00,RELIND,389.48,392.46,384.28,389.95,2404246
2012-04-17 12:04:00,RELIND,393.09,393.09,386.32,389.16,3175927
2012-04-18 12:04:00,RELIND,390.84,394.03,387.42,390.19,3428345
2012-04-19 12:04:00,RELIND,392.67,392.67,385.45,386.93,4205746
2012-04-20 12:04:00,RELIND,386.18,386.63,380.53,381.87,3410977
2012-04-23 12:04:00,RELIND,379.52,388.85,378.75,384.42,5053199
2012-04-24 12:04:00,RELIND,385.69,386.39,378.52,383.86,3809316
2012-04-25 12:04:00,RELIND,383.39,387.52,380.55,384.42,3105631
2012-04-26 12:04:00,RELIND,384.8,390.38,383.16,388.52,3469984
2012-04-27 12:04:00,RELIND,386.77,389.51,384.52,387.09,2857701
2012-04-28 12:04:00,RELIND,386.06,386.77,385.69,386.13,184780
2012-04-30 12:04:00,RELIND,384.98,389.86,384.98,388.55,2776770
2012-05-02 12:05:00,RELIND,389.86,391.5,386.16,387.82,2861902
2012-05-03 12:05:00,RELIND,385.45,388.24,383.88,385.62,1897162
2012-05-04 12:05:00,RELIND,383.06,386.16,377.72,379.8,3778468
2012-05-07 12:05:00,RELIND,374.44,377.72,369.8,374.77,4591050
2012-05-08 12:05:00,RELIND,375.84,376.27,366.94,371.32,3885415
2012-05-09 12:05:00,RELIND,368.34,371.3,363.21,365.11,3670660
2012-05-10 12:05:00,RELIND,366.12,371.34,362.98,364.66,3391819
2012-05-11 12:05:00,RELIND,364.13,368.81,361.92,366.09,3042510
2012-05-14 12:05:00,RELIND,366.47,368.72,357.35,358.64,4081094
2012-05-15 12:05:00,RELIND,357.56,361.78,355.27,358.8,3696346
2012-05-16 12:05:00,RELIND,355.69,359.34,354.77,356.2,3101760
2012-05-17 12:05:00,RELIND,358.15,362.65,357,360.45,3560488
2012-05-18 12:05:00,RELIND,356.58,365.72,355.69,362.04,2363960
2012-05-21 12:05:00,RELIND,361.08,367.73,360.84,365.3,2334127
2012-05-22 12:05:00,RELIND,369.56,369.56,362.13,363.23,2938047
2012-05-23 12:05:00,RELIND,360.47,362.7,357.82,361.24,2583348
2012-05-24 12:05:00,RELIND,364.59,367.41,360.89,365.2,2399818
2012-05-25 12:05:00,RELIND,365.06,365.2,362.04,363.28,3085023
2012-05-28 12:05:00,RELIND,363.66,368.81,363.66,368.18,2575102
2012-05-29 12:05:00,RELIND,368.44,372,366.26,368.27,3434316
2012-05-30 12:05:00,RELIND,367.24,371.46,365.13,370.34,3521032
2012-05-31 12:05:00,RELIND,366,381.02,359.13,370.03,9024961
2012-06-01 12:06:00,RELIND,370.85,371.84,357.12,360.49,4096569
2012-06-04 12:06:00,RELIND,356.63,366,354.94,364.01,3261847
2012-06-05 12:06:00,RELIND,365.53,370.22,365.11,368.6,3036638
2012-06-06 12:06:00,RELIND,369.49,375.84,366.7,374.86,5315222
2012-06-07 12:06:00,RELIND,377.27,382.36,375.02,377.37,6387716
2012-06-08 12:06:00,RELIND,375.84,382.36,373.17,381.33,2907005
2012-06-11 12:06:00,RELIND,382.73,384.47,375.89,377.84,2275396
2012-06-12 12:06:00,RELIND,374.44,379.59,374.16,378.16,2734310
2012-06-13 12:06:00,RELIND,377.84,378.63,373.22,375.05,2274408
2012-06-14 12:06:00,RELIND,374.91,377.16,372.59,375.07,1709717
2012-06-15 12:06:00,RELIND,376.08,381.38,376.08,379.95,2271367
2012-06-18 12:06:00,RELIND,381.63,383.58,373.03,376.27,2293698
2012-06-19 12:06:00,RELIND,375.38,385.88,375.38,384.96,1783875
2012-06-20 12:06:00,RELIND,385.22,387.54,382.88,384.94,2357462
2012-06-21 12:06:00,RELIND,383.34,383.34,372.28,376.17,5168092
2012-06-22 12:06:00,RELIND,373.76,374.39,369.07,372.56,4372864
2012-06-25 12:06:00,RELIND,374.06,378.16,373.03,375,2540620
2012-06-26 12:06:00,RELIND,375.61,379.36,374.18,378.42,3676587
2012-06-27 12:06:00,RELIND,379.78,381.28,375.84,377.95,1761932
2012-06-28 12:06:00,RELIND,378.84,380.44,375.21,376.73,2720915
2012-06-29 12:06:00,RELIND,379.17,386.58,379.17,385.15,3833575
2012-07-02 12:07:00,RELIND,384.05,386.53,381.54,384.94,1561673
2012-07-03 12:07:00,RELIND,386.13,387.4,382.08,384.45,2353246
2012-07-04 12:07:00,RELIND,386.16,386.16,380.93,383.46,2136594
2012-07-05 12:07:00,RELIND,383.79,387.28,382.43,385.55,1784218
2012-07-06 12:07:00,RELIND,385.22,385.22,381.23,383.74,2116579
2012-07-09 12:07:00,RELIND,381,383.25,379.64,382.31,1782674
2012-07-10 12:07:00,RELIND,382.15,387.09,381.84,386.02,1365637
2012-07-11 12:07:00,RELIND,383.09,384.56,377.72,379.43,2728637
2012-07-12 12:07:00,RELIND,377.67,381.38,375.42,377.34,2301028
2012-07-13 12:07:00,RELIND,376.78,379.83,374.44,376.08,2599717
2012-07-16 12:07:00,RELIND,376.78,378.73,374.46,376.95,1670329
2012-07-17 12:07:00,RELIND,379.03,380.51,375.52,376.48,2605134
2012-07-18 12:07:00,RELIND,375.84,377.65,373.13,374.81,1955014
2012-07-19 12:07:00,RELIND,376.88,381.42,375.84,380.44,2670132
2012-07-20 12:07:00,RELIND,377.86,380.93,375.4,378.02,2836027
2012-07-23 12:07:00,RELIND,374.44,379.5,373.64,376.31,2336356
2012-07-24 12:07:00,RELIND,377.25,379.99,376.01,378.89,1836693
2012-07-25 12:07:00,RELIND,376.97,378.91,373.1,376.43,1999696
2012-07-26 12:07:00,RELIND,377.2,377.2,370.52,372.16,3204015
2012-07-27 12:07:00,RELIND,376.31,379.97,374.98,377.25,3078195
2012-07-30 12:07:00,RELIND,378.19,382.31,377.65,381.28,1591825
2012-07-31 12:07:00,RELIND,382.22,389.02,377.25,387.84,3081258
2012-08-01 12:08:00,RELIND,386.27,391.27,385.5,389.32,3298891
2012-08-02 12:08:00,RELIND,387.14,389.72,384.63,385.95,1822852
2012-08-03 12:08:00,RELIND,383.81,389.91,381.73,387.35,2501572
2012-08-06 12:08:00,RELIND,389.93,409.31,389.93,407.74,8545516
2012-08-07 12:08:00,RELIND,407.74,412.38,403.85,406.66,4496299
2012-08-08 12:08:00,RELIND,407.27,413.81,406.1,409.97,4199284
2012-08-09 12:08:00,RELIND,409.08,412.59,403.34,404.98,2914451
2012-08-10 12:08:00,RELIND,403.8,409.13,402.16,405.89,2440868
2012-08-13 12:08:00,RELIND,404.67,409.59,404.67,408.73,1413458
2012-08-14 12:08:00,RELIND,408.61,415.22,408.19,414.07,3773614
2012-08-16 12:08:00,RELIND,415.24,424.52,413.86,421.85,4944737
2012-08-17 12:08:00,RELIND,422.67,425.95,418.8,421.83,3275638
2012-08-21 12:08:00,RELIND,421.78,425.48,420.05,420.96,2527532
2012-08-22 12:08:00,RELIND,418.59,421.55,416.95,417.94,1999746
2012-08-23 12:08:00,RELIND,419.23,419.63,408.63,411.7,3808432
2012-08-24 12:08:00,RELIND,410.41,411.7,404.3,405.89,3455630
2012-08-27 12:08:00,RELIND,407.72,412.5,406.55,408.35,2092529
2012-08-28 12:08:00,RELIND,408.12,411.42,404.23,409.69,2005624
2012-08-29 12:08:00,RELIND,410.06,413.11,405.05,405.91,2021201
2012-08-30 12:08:00,RELIND,404.79,410.46,399.56,406.5,6227911
2012-08-31 12:08:00,RELIND,404.91,406.97,396.8,398.53,3378863
2012-09-03 12:09:00,RELIND,399.28,400.2,395.55,396.96,2237861
2012-09-04 12:09:00,RELIND,397.38,405.45,396.56,404.72,2001239
2012-09-05 12:09:00,RELIND,402.68,404.88,397.5,400.76,3012632
2012-09-06 12:09:00,RELIND,398.48,402.38,397.41,399.38,1212105
2012-09-07 12:09:00,RELIND,404.3,412.64,404.2,410.41,3159455
2012-09-08 12:09:00,RELIND,411.23,413.81,411.09,412.41,166487
2012-09-10 12:09:00,RELIND,414.28,415.85,409.2,410.55,2006068
2012-09-11 12:09:00,RELIND,409.36,412.34,406.41,410.06,3122198
2012-09-12 12:09:00,RELIND,411.23,414.14,409.34,413.39,1776753
2012-09-13 12:09:00,RELIND,413.39,418.27,411.61,413.88,2669369
2012-09-14 12:09:00,RELIND,420.38,435.7,418.76,433.85,8300472
2012-09-17 12:09:00,RELIND,436.83,452.53,436.83,448.85,9698936
2012-09-18 12:09:00,RELIND,447.19,448.92,438.33,440.34,3953604
2012-09-20 12:09:00,RELIND,433.36,436.92,427.52,429.52,3499635
2012-09-21 12:09:00,RELIND,429.75,439.92,429.28,437.86,8214274
2012-09-24 12:09:00,RELIND,437.72,441.38,429.63,431.32,3407033
2012-09-25 12:09:00,RELIND,432.09,435.28,428.46,432.91,3163188
2012-09-26 12:09:00,RELIND,432.09,437.58,430.15,435.26,3807711
2012-09-27 12:09:00,RELIND,435.47,436.78,425.65,428.27,6953585
2012-09-28 12:09:00,RELIND,431.63,436.73,430.38,431.72,3227049
