open,high,low,close,volume
4347.3,4434.45,4298.95,4424.25,799184225
4429.6,4479.8,4133.7,4165.7,1080263055
4166.0,4231.8,4155.5,4202.15,847100979
4201.85,4201.85,4061.1,4078.9,916498600
4078.75,4114.9,4039.85,4080.95,938564944
4081.4,4129.95,3976.8,4003.9,805213930
3974.1,4128.9,3974.1,4111.4,745590164
4120.8,4249.55,4118.75,4233.5,921854349
4223.5,4305.0,4205.5,4231.4,1026970716
4231.45,4390.4,4230.15,4374.95,924505045
4377.9,4510.3,4377.9,4502.25,997308051
4501.5,4524.0,4436.6,4469.1,1046694193
4469.3,4557.95,4380.45,4398.9,1084228528
4409.7,4532.4,4405.95,4523.75,955212373
4524.8,4578.75,4504.85,4568.55,1102592532
4568.65,4596.75,4528.5,4572.3,952303520
4572.8,4599.9,4529.15,4564.1,1110504047
4565.8,4573.85,4420.8,4513.5,1209697776
4513.1,4582.35,4474.5,4571.45,1033286831
4571.6,4669.75,4571.6,4636.45,950972626
4633.8,4723.75,4617.75,4711.4,860053223
4706.25,4731.45,4642.6,4680.5,1036409442
4680.95,4717.2,4629.85,4694.15,955131687
4694.35,4718.15,4559.2,4585.5,1132969504
4591.9,4591.9,4463.95,4481.4,914502946
4486.5,4562.5,4399.85,4437.65,848521553
4435.0,4510.8,4398.9,4471.35,770811126
4473.8,4473.8,4359.4,4457.5,875425234
4458.55,4614.15,4458.55,4605.0,966635369
4605.15,4619.0,4559.35,4580.05,907625888
4578.8,4578.8,4374.6,4387.9,835728656
4389.5,4491.45,4372.65,4458.9,845603911
4457.75,4477.55,4353.45,4394.1,870511127
4394.35,4492.8,4394.35,4453.45,800731173
4453.45,4538.7,4400.9,4528.8,754599008
4536.95,4656.3,4536.95,4642.8,784910319
4641.65,4672.9,4582.5,4659.35,971052148
4659.45,4697.8,4659.1,4680.85,1062931895
4679.0,4707.9,4645.15,4688.2,1100759055
4688.4,4743.75,4651.4,4732.35,1012182918
4730.85,4730.85,4635.0,4662.1,1135571440
4662.2,4735.9,4600.65,4625.35,1619319606
4624.0,4650.45,4576.6,4608.35,932112336
4608.75,4647.35,4581.05,4593.55,820348512
4608.7,4697.2,4580.35,4680.4,969856606
4682.4,4790.0,4679.3,4782.9,1044246506
4782.85,4842.2,4782.65,4805.25,1094875208
4804.9,4825.05,4783.5,4814.25,967343929
4814.35,4889.05,4807.9,4819.4,1004696461
4819.4,4856.15,4791.55,4829.55,944684093
4830.35,4832.25,4786.25,4808.6,767664008
4808.35,4899.45,4808.35,4892.1,836516941
4894.65,4966.3,4894.65,4958.4,1028987558
4963.95,4980.85,4931.9,4976.05,1021771472
4977.1,5036.3,4977.1,5020.2,864264487
5019.95,5030.75,4957.05,4969.95,949261368
4977.15,5016.7,4904.05,4986.55,1034894353
4985.1,4994.35,4931.25,4958.95,965972121
4959.15,5020.25,4959.1,5006.85,770176003
5007.65,5087.6,5004.35,5083.95,855143690
5087.2,5110.5,5057.05,5083.4,946477510
5076.05,5076.05,4991.95,5003.2,818043025
5003.65,5034.7,4921.05,5027.4,990012217
5031.7,5077.0,4972.95,4985.75,931489924
5011.25,5043.05,4971.75,5002.25,872154868
4993.0,5032.6,4934.55,4945.2,847872584
4945.45,5068.05,4945.45,5054.25,714001456
5054.35,5127.4,5054.35,5118.2,942954842
5118.55,5152.25,5077.1,5108.85,1034473858
5108.65,5149.65,5093.2,5142.15,838472298
5159.35,5176.8,5124.25,5141.8,210638083
5145.6,5181.95,5102.65,5114.45,837152904
5114.85,5117.45,5051.65,5063.6,856708832
5063.35,5064.25,4968.45,4988.6,770827874
4986.55,5054.95,4983.25,4997.05,728857912
4997.15,5033.75,4961.35,4970.9,716400281
4970.55,4970.55,4829.5,4846.7,918462136
4846.55,4867.0,4784.1,4826.15,858961141
4826.1,4826.1,4738.4,4750.55,955073316
4751.1,4853.65,4687.5,4711.7,1058823364
4712.25,4729.85,4538.5,4563.9,862821284
4567.3,4717.8,4565.0,4710.8,818750151
4711.65,4776.35,4610.6,4765.55,883177704
4767.5,4836.2,4764.85,4796.15,878942837
4796.15,4905.25,4789.9,4898.4,765932153
4898.9,4947.7,4860.1,4881.7,881415970
4882.3,5016.7,4870.05,5003.95,849418487
5004.4,5014.4,4924.75,4952.65,887849433
4952.35,5017.9,4942.65,4998.95,769193955
4996.5,5073.2,4994.0,5058.05,662486632
5058.95,5074.0,5010.15,5062.25,688910783
5061.5,5079.3,5041.65,5054.7,736032818
5043.95,5053.45,4963.7,4989.0,815771523
4988.75,5063.3,4932.8,5052.45,786541928
5052.95,5113.1,5052.1,5103.55,628939958
5105.0,5112.85,5053.5,5090.55,717011721
5091.55,5138.0,5078.35,5108.15,712261147
5116.45,5116.45,4986.05,5005.55,821069509
5005.05,5005.05,4806.7,4941.75,833736786
4942.25,5066.35,4942.25,5032.7,739869361
5039.7,5130.35,5038.85,5122.0,793394960
5122.75,5161.75,5111.75,5123.25,907788008
5124.55,5181.0,5106.6,5131.7,840933730
5131.7,5161.8,5081.85,5108.9,756314004
5108.85,5131.3,5051.55,5066.7,683986013
5068.55,5152.55,5058.9,5147.95,797922578
5147.65,5147.65,5090.6,5112.0,792009700
5112.4,5146.45,5084.65,5134.65,782477112
5136.05,5182.55,5088.4,5117.3,794222192
5117.45,5156.7,5090.15,5105.7,599643058
5105.75,5129.45,5018.25,5033.05,636139148
5032.95,5067.25,5001.8,5042.05,672144838
5046.65,5064.2,5013.15,5041.75,655315560
5042.0,5043.4,4979.05,4987.7,644448943
4983.65,4997.85,4943.95,4952.6,546948439
4953.35,4997.3,4953.35,4985.85,541489571
4990.05,5150.6,4990.05,5144.6,726671762
5144.8,5197.9,5129.05,5178.4,747699908
5180.75,5214.6,5175.85,5187.95,613974532
5188.75,5197.05,5160.1,5169.45,669731018
5171.2,5221.85,5168.75,5201.05,835109452
5200.9,5238.45,5167.1,5232.2,903330835
5277.15,5288.35,5242.4,5277.9,1149810549
5278.15,5310.85,5260.05,5281.8,1028385515
5281.8,5302.55,5244.75,5263.1,927896289
5264.25,5276.75,5234.7,5244.75,982175883
5263.8,5287.2,5227.8,5249.4,1023086384
5251.1,5300.5,5200.95,5210.4,1064468877
5212.6,5239.2,5169.55,5233.95,1002776093
5234.5,5272.85,5232.5,5259.9,986259474
5259.9,5279.85,5242.45,5252.2,971496111
5253.65,5292.5,5228.95,5274.85,836837231
5274.2,5287.8,5218.65,5225.65,964357835
5226.1,5256.7,5201.4,5221.7,865872816
5220.2,5220.35,5085.45,5094.15,898121985
5094.15,5094.15,4954.85,5036.0,996494898
5034.55,5035.7,4983.05,5007.9,663622194
5008.5,5008.5,4833.05,4853.1,888342268
4863.0,4929.9,4824.95,4867.25,960354683
4866.15,4893.7,4766.0,4882.05,928722015
4882.05,4918.8,4827.15,4899.7,755794857
4907.85,4951.15,4814.1,4830.1,805757236
4931.3,4931.3,4832.35,4845.35,659729200
4819.65,4827.0,4692.35,4718.65,728728304
4712.75,4768.15,4712.75,4757.25,132000049
4755.35,4799.05,4675.4,4760.4,714733505
4760.55,4810.4,4739.35,4792.65,634274197
4793.0,4826.85,4748.1,4757.2,685268701
4757.25,4843.8,4757.25,4826.85,565131931
4827.9,4845.6,4783.9,4801.95,525360563
4801.8,4880.0,4791.35,4855.75,521850696
4858.65,4929.7,4857.6,4914.0,616338952
4915.1,4922.05,4873.7,4887.75,587814536
4887.3,4887.3,4805.55,4844.9,605805733
4849.35,4912.05,4845.9,4856.4,507412210
4856.6,4884.1,4833.15,4870.05,491080914
4869.55,4880.55,4834.65,4858.6,612218921
4859.0,4880.15,4835.6,4859.75,627689941
4858.5,4992.0,4858.45,4922.3,884357081
4935.6,5029.45,4935.35,5017.0,680621005
5015.8,5093.25,5015.1,5088.1,680408129
5096.95,5096.95,5049.0,5080.25,736319832
5080.55,5118.65,5068.05,5088.7,792133781
5092.15,5147.1,5092.15,5124.0,718681468
5121.05,5131.8,5094.35,5101.5,634075973
5101.6,5137.4,5092.05,5116.25,634429306
5116.35,5152.6,5102.1,5133.4,613038412
5131.8,5158.1,5122.1,5137.0,588859270
5134.45,5151.05,5101.2,5128.9,568263932
5128.95,5209.25,5125.7,5198.1,557610197
5198.45,5260.5,5177.15,5231.9,695769810
5232.55,5255.65,5214.4,5245.9,687529132
5246.8,5269.95,5237.1,5262.8,648708993
5260.95,5260.95,5187.05,5205.2,611964352
5205.85,5243.6,5193.4,5225.3,613870655
5225.3,5267.3,5202.95,5260.4,799251329
5260.55,5293.75,5260.55,5282.0,651890597
5283.9,5329.55,5242.15,5302.85,623565636
5302.95,5325.0,5251.35,5262.45,639764520
5260.4,5293.9,5235.15,5249.1,620356677
5249.2,5298.6,5249.2,5290.5,637404463
5291.4,5377.55,5291.4,5368.4,701888412
5369.65,5388.65,5351.7,5366.0,738158518
5365.7,5399.65,5345.05,5374.65,848357800
5376.3,5383.65,5290.25,5304.45,753541945
5302.4,5377.45,5302.25,5361.75,740472548
5354.15,5382.15,5324.9,5339.7,688811635
5340.85,5356.5,5301.7,5322.95,657802105
5273.4,5283.05,5237.55,5262.6,670737380
5279.05,5279.05,5160.9,5203.65,612557156
5208.3,5257.25,5208.3,5230.1,708549508
5230.3,5266.3,5230.3,5244.9,772999074
5248.6,5331.8,5221.1,5269.35,736798449
5269.65,5311.05,5269.65,5304.1,659722904
5299.35,5342.35,5299.35,5322.45,606157645
5322.1,5330.55,5301.4,5308.35,693481785
5308.2,5308.25,5202.45,5215.45,778448909
5215.25,5264.75,5214.8,5254.15,721207747
5254.2,5294.8,5254.2,5278.0,799664755
5278.4,5278.7,5210.05,5222.75,600714142
5223.9,5250.15,5134.85,5148.5,678920079
5148.35,5148.35,5056.5,5124.9,797148365
5124.4,5124.9,5037.75,5090.85,722181590
5072.3,5085.65,4984.6,5018.05,917314288
5026.6,5203.3,5026.6,5193.6,693921820
5189.75,5206.7,5126.5,5136.15,642862640
5133.75,5172.85,5098.8,5156.65,644784720
5157.55,5212.7,5147.95,5178.9,645463297
5180.55,5192.75,5070.95,5093.5,555317892
5093.9,5094.55,4966.25,5059.9,552658672
5059.55,5105.2,5024.25,5066.2,617324785
5065.1,5065.1,4908.15,4919.65,724326623
4924.3,4980.25,4924.3,4947.6,707760137
4944.3,5029.55,4923.45,4943.95,615964592
4945.3,4946.6,4786.45,4806.75,584997842
4807.3,4925.45,4807.3,4917.4,627650696
4915.15,5016.6,4897.6,5003.1,688676895
5005.6,5077.25,5005.6,5066.55,639401796
5076.1,5097.6,5038.55,5086.3,628261219
5086.25,5086.95,4961.05,4970.2,690580038
4970.75,5031.2,4967.05,5019.85,629622700
5020.15,5125.7,5020.15,5110.5,627865306
5112.6,5147.9,5091.6,5135.5,573479824
5132.95,5132.95,5004.25,5034.0,509142940
5036.7,5071.35,4967.3,4987.1,551106128
4985.05,5050.6,4980.1,5000.3,541658902
4999.6,5085.2,4997.6,5078.6,574798138
5078.75,5139.05,5078.75,5119.35,604671328
5120.15,5201.25,5120.15,5197.7,606719818
5201.3,5231.45,5171.05,5222.35,821281868
5225.05,5255.65,5214.9,5233.35,758351895
5233.65,5285.55,5206.55,5274.85,661258612
5274.95,5302.3,5245.5,5262.6,667866961
5266.5,5366.75,5266.5,5353.3,607690253
5353.95,5354.35,5311.05,5316.55,636664397
5316.15,5333.3,5288.15,5323.15,681408038
5323.25,5348.3,5284.55,5320.6,808871251
5320.5,5320.5,5259.9,5269.05,714590387
5271.1,5339.45,5270.75,5333.5,621295246
5254.25,5320.35,5210.0,5312.5,765759977
5312.05,5312.55,5232.1,5251.4,623905195
5251.25,5277.25,5225.6,5237.1,671093425
5237.0,5252.75,5225.85,5235.9,503982635
5236.1,5297.45,5231.5,5289.05,573184999
5293.1,5296.75,5233.45,5241.1,589451790
5242.0,5320.5,5242.0,5296.85,596187128
5297.2,5359.05,5297.2,5352.45,737859003
5352.25,5402.7,5351.6,5383.0,655521769
5370.2,5406.2,5357.85,5400.65,698864188
5402.0,5453.45,5371.7,5386.15,750444445
5387.1,5399.2,5360.6,5378.75,591698414
5376.65,5401.35,5374.4,5393.9,611912294
5392.7,5409.1,5361.5,5386.45,601344868
5387.0,5416.45,5353.6,5368.0,582748396
5368.85,5409.1,5368.85,5399.35,599054855
5399.15,5447.15,5372.2,5441.95,626694539
5441.9,5477.5,5435.15,5449.1,773661153
5446.55,5466.25,5409.2,5418.6,590298684
5420.2,5450.95,5407.2,5430.6,565084106
5397.85,5415.85,5381.55,5408.9,734639792
5408.4,5413.25,5349.2,5367.6,637733789
5369.55,5438.85,5351.3,5431.65,581020016
5432.5,5459.2,5426.4,5439.55,629330023
5441.35,5481.9,5428.4,5467.85,626362230
5470.15,5487.15,5443.1,5447.1,693788205
5448.25,5471.9,5431.35,5439.25,746213506
5439.8,5492.3,5433.25,5486.15,667424772
5486.8,5491.45,5445.35,5460.7,728381104
5460.7,5474.6,5412.0,5420.6,757602845
5418.7,5431.1,5372.45,5416.45,690109803
5420.65,5476.5,5415.5,5452.1,765486294
5452.1,5465.25,5397.4,5418.3,702861064
5422.15,5443.55,5408.8,5414.15,742463587
5416.25,5487.95,5416.25,5479.15,773362957
5478.25,5544.7,5478.1,5540.2,811769738
5540.8,5546.6,5513.35,5530.65,722945961
5531.15,5549.8,5519.4,5543.5,692460137
5541.1,5547.25,5488.45,5505.1,666974944
5505.3,5506.15,5452.55,5462.35,676627094
5462.1,5486.55,5454.7,5477.9,739183233
5408.9,5469.0,5390.35,5415.45,538639135
5413.55,5413.9,5348.9,5402.4,612220145
5403.05,5478.6,5403.05,5471.85,608160678
5471.9,5513.95,5471.85,5486.15,764018474
5486.3,5510.4,5473.65,5479.4,723789797
5479.55,5589.4,5479.55,5576.95,750114794
5575.9,5625.5,5571.65,5604.0,813838021
5604.25,5625.3,5567.75,5607.85,794972938
5608.3,5647.45,5608.1,5640.05,886526838
5639.2,5770.6,5639.2,5760.0,758221002
5760.3,5838.45,5760.3,5795.55,851817217
5795.25,5869.45,5792.2,5860.95,809764495
5861.1,5901.65,5815.8,5828.7,813542427
5828.7,5898.4,5828.7,5884.95,921224159
5885.05,5989.5,5885.05,5980.45,894354824
5980.5,6032.8,5961.85,6009.05,876895283
6008.4,6037.4,5946.45,5991.0,893017711
5991.05,6006.8,5932.4,5959.55,807872662
5959.45,6029.1,5951.2,6018.3,871473852
6018.3,6073.5,6018.3,6035.65,816999990
6036.05,6049.8,5991.3,6029.5,800324794
6029.15,6071.55,5979.65,5991.3,956341033
5991.35,6048.45,5963.6,6029.95,915231368
6030.3,6153.1,6030.3,6143.4,921670016
6150.95,6223.4,6148.6,6186.45,1134536670
6186.85,6199.45,6107.5,6120.3,1152185695
6121.4,6148.6,6067.0,6103.45,1074201807
6105.95,6187.75,6105.95,6135.85,856439126
6135.95,6144.95,6057.95,6090.9,796299320
6091.45,6240.25,6089.75,6233.9,1008653599
6234.3,6284.1,6157.9,6177.35,1099159624
6175.9,6200.6,6050.35,6062.65,859770475
6112.75,6115.1,5985.1,6075.95,760835864
6114.45,6127.05,6008.15,6027.3,829861537
6002.95,6038.1,5966.75,5982.1,787100987
6008.9,6113.5,5984.9,6101.5,761174943
6113.4,6121.1,6041.35,6066.05,857075882
6101.25,6151.3,6094.6,6105.8,841757428
6116.3,6120.25,6074.65,6082.0,819543890
6075.45,6075.95,5987.55,6012.65,856812835
6039.95,6071.1,5968.1,5987.7,1143718839
6021.15,6032.65,5937.1,6017.7,841183144
6092.3,6132.4,6084.75,6117.55,726022728
6127.55,6138.1,6094.4,6119.0,761780959
6150.6,6182.5,6146.8,6160.5,849528907
6209.6,6290.15,6199.35,6281.8,1207226157
6321.85,6338.5,6303.1,6312.45,239069253
6335.25,6335.9,6265.35,6273.2,937072902
6281.0,6310.9,6243.55,6301.55,1040110783
6303.2,6307.65,6269.25,6275.7,963046485
6286.35,6296.55,6179.5,6194.25,1083647619
6182.3,6202.5,6056.75,6071.65,1020906628
6079.9,6128.75,6039.4,6121.6,838245212
6143.45,6144.05,5970.6,5988.7,903835023
6075.95,6076.2,5906.75,5998.8,926716233
6011.3,6013.25,5863.95,5890.3,808024833
5920.9,6020.25,5905.15,6010.0,713224264
5971.55,5973.35,5824.95,5934.75,825397537
5946.8,5976.65,5833.6,5865.75,730260458
5883.95,5907.1,5780.35,5799.75,1080179107
5828.55,5838.5,5690.35,5751.95,1331947692
5789.95,5843.15,5754.7,5830.0,807109810
5811.6,5892.25,5768.35,5862.7,1028316023
5871.0,5971.0,5865.55,5960.9,860351271
6023.05,6029.5,5980.6,6011.7,845531975
6013.35,6025.4,5964.25,5992.8,793976509
6033.65,6069.45,5981.7,5992.25,642914580
5995.05,6001.0,5939.7,5976.55,687732320
5954.4,5960.0,5878.6,5903.7,700891566
5924.25,5927.3,5742.3,5766.5,909784100
5761.0,5865.5,5721.15,5857.35,823063788
5882.65,5913.8,5795.9,5907.65,695571520
5928.7,5953.95,5888.75,5944.1,651225060
5931.15,5942.75,5865.8,5892.3,765387656
5910.55,5956.15,5855.05,5948.75,701512222
5926.85,5985.0,5900.25,5947.05,624654261
5960.4,6007.45,5960.05,6000.65,678871991
6019.0,6023.8,5958.0,5984.4,701720965
6005.9,6006.45,5964.6,5980.0,564010781
5940.25,6017.35,5940.25,6011.6,526645534
6013.3,6045.75,5991.1,5998.1,525982906
6005.35,6010.9,5982.25,5996.0,493237969
6005.15,6067.55,6002.85,6060.35,501648651
6062.35,6106.4,6062.35,6101.85,775146043
6105.1,6147.3,6103.55,6134.5,640969457
6177.45,6178.55,6147.2,6157.6,615343104
6172.75,6181.05,6124.4,6146.35,732465778
6141.35,6141.35,6062.35,6079.8,621724540
6107.0,6116.15,6022.3,6048.25,623468238
6030.9,6051.2,5883.6,5904.6,672038638
5901.3,5907.25,5740.95,5762.85,608232055
5767.95,5842.6,5698.2,5754.1,657866594
5800.05,5874.2,5711.3,5863.25,811267638
5850.75,5857.75,5736.7,5751.9,641426802
5752.1,5833.65,5639.65,5654.55,720600538
5648.8,5696.15,5624.15,5654.75,519157384
5682.55,5730.5,5671.25,5724.05,562399779
5737.35,5747.65,5662.55,5691.05,704761595
5692.05,5717.55,5674.5,5696.5,541223127
5717.1,5756.0,5697.75,5743.25,547305274
5763.3,5801.55,5680.65,5687.4,548817301
5725.3,5726.1,5594.95,5604.3,797532322
5614.0,5614.4,5459.55,5512.15,753861407
5452.55,5526.85,5416.65,5505.9,707357938
5537.3,5539.15,5402.0,5417.2,695528809
5430.45,5532.65,5418.0,5526.75,651750428
5519.9,5556.3,5369.05,5395.75,714189634
5430.15,5440.35,5376.95,5396.0,561442014
5432.35,5432.35,5303.4,5312.55,632406880
5293.05,5339.45,5225.65,5253.55,883620031
5246.05,5272.6,5196.8,5225.8,914591503
5219.65,5319.45,5177.7,5310.0,837983354
5340.25,5463.8,5340.25,5456.0,697014833
5467.75,5506.5,5408.35,5481.0,748512395
5467.6,5504.8,5460.35,5481.7,647386720
5501.7,5553.0,5463.4,5546.45,673971699
5557.55,5599.25,5441.95,5458.95,740737107
5456.6,5526.25,5413.1,5518.6,515405507
5504.4,5519.45,5437.3,5469.2,590795412
5452.45,5495.2,5427.55,5437.35,544341703
5408.75,5423.4,5242.5,5262.7,870680226
5321.05,5338.2,5232.75,5303.55,660691557
5330.15,5477.0,5308.6,5333.25,856238090
5382.0,5533.05,5373.55,5522.3,693162925
5478.45,5570.75,5468.25,5536.2,730107423
5586.2,5608.2,5524.1,5538.75,578961830
5490.05,5491.25,5408.45,5463.15,480985401
5466.1,5530.55,5464.75,5520.8,486778232
5542.4,5563.3,5477.45,5531.0,608224572
5516.1,5516.3,5468.45,5494.4,0
5456.15,5502.7,5411.55,5445.45,579768656
5436.5,5537.3,5434.25,5531.5,501153980
5420.0,5497.85,5373.65,5449.65,582886019
5475.95,5535.1,5475.95,5511.15,534876255
5455.4,5510.05,5435.3,5446.65,482534636
5475.35,5483.05,5366.4,5373.7,475375998
5408.75,5413.3,5348.2,5364.75,437857150
5390.85,5428.15,5376.15,5413.85,456331365
5411.4,5484.95,5401.95,5480.25,508385589
5501.8,5529.0,5496.1,5522.4,587784627
5588.65,5667.1,5560.95,5654.25,613619013
5645.25,5709.1,5643.2,5687.25,650097224
5686.5,5770.35,5680.7,5736.35,696620704
5755.8,5803.15,5753.9,5787.65,733126971
5803.05,5872.0,5778.65,5833.75,859353167
5835.0,5860.2,5810.4,5826.05,666450313
5842.0,5918.7,5833.2,5908.45,679126084
5923.85,5928.65,5855.85,5910.05,813699489
5908.0,5944.45,5868.8,5891.75,929961973
5888.55,5906.1,5866.25,5885.7,868221585
5886.75,5926.95,5822.0,5842.0,1002834954
5805.35,5830.3,5777.9,5785.7,626279276
5747.95,5923.6,5735.55,5911.5,713277401
5898.75,5907.35,5806.45,5824.55,675557515
5824.35,5897.9,5722.25,5729.1,638772364
5716.0,5762.95,5693.25,5740.75,605905861
5786.05,5857.35,5759.65,5851.65,745307169
5882.85,5912.9,5864.35,5884.7,653296230
5859.6,5906.6,5857.0,5874.5,493973471
5876.85,5893.2,5791.55,5868.4,658918900
5884.2,5892.35,5819.95,5833.9,621486765
5851.35,5856.4,5776.95,5785.45,834432344
5782.5,5804.3,5706.05,5749.5,715406403
5766.9,5775.25,5687.7,5701.3,487981787
5689.7,5710.8,5554.85,5565.25,620173855
5567.7,5578.8,5503.0,5537.15,574200175
5531.6,5560.3,5443.65,5459.85,519861086
5477.65,5564.4,5472.45,5551.45,536913225
5575.2,5586.05,5502.4,5551.1,462766584
5555.55,5592.9,5514.55,5541.25,630292300
5547.2,5574.7,5525.0,5565.05,501047404
5537.8,5572.5,5476.3,5486.15,605311497
5492.35,5605.0,5472.15,5544.75,545161093
5541.7,5541.8,5487.65,5499.0,445401216
5496.1,5523.85,5421.05,5438.95,450635747
5448.2,5460.5,5401.25,5420.6,439481701
5448.15,5452.6,5411.25,5428.1,425324656
5450.65,5517.55,5432.75,5486.35,509464254
5456.7,5456.7,5373.0,5386.55,467914276
5385.1,5422.6,5367.45,5394.85,500162967
5389.1,5389.1,5328.7,5348.95,489514170
5372.75,5422.2,5356.35,5412.35,642948053
5413.7,5485.8,5413.6,5476.1,542161228
5493.75,5509.3,5458.6,5473.1,481423029
5492.0,5571.6,5489.7,5560.15,705580018
5561.05,5597.35,5559.45,5592.0,560004299
5529.9,5568.2,5521.95,5550.35,547320352
5565.7,5604.95,5507.2,5516.75,494994248
5504.3,5542.65,5479.85,5532.05,432066481
5509.15,5570.1,5507.8,5556.15,477089669
5535.25,5556.6,5514.9,5526.85,512994811
5523.55,5540.1,5502.05,5521.05,437845958
5518.05,5521.45,5457.45,5485.8,468751091
5469.85,5496.7,5436.95,5482.8,463785250
5485.6,5520.15,5484.2,5500.5,506687676
5494.45,5499.35,5438.95,5447.5,535493446
5419.65,5447.5,5389.8,5396.75,528518546
5412.5,5421.15,5355.85,5366.4,459486727
5372.2,5377.4,5195.9,5257.9,790249761
5280.8,5322.45,5257.0,5275.85,575939267
5304.65,5310.5,5262.5,5278.3,547602649
5269.1,5330.6,5252.25,5320.0,610477821
5343.4,5477.85,5343.4,5471.25,663868055
5441.2,5552.65,5434.25,5526.6,621609047
5548.85,5558.3,5496.35,5545.3,594563494
5566.5,5608.65,5566.5,5600.45,632184442
5614.5,5657.9,5606.1,5647.4,768338127
5705.75,5705.8,5609.75,5627.2,635616535
5679.55,5679.65,5633.1,5650.5,568274951
5659.85,5659.85,5612.3,5632.1,577026010
5622.7,5655.4,5610.75,5625.45,548613083
5633.35,5737.15,5632.95,5728.95,612701738
5648.05,5652.9,5601.7,5616.1,453406185
5556.9,5580.25,5496.95,5526.15,545934529
5542.05,5596.15,5541.4,5585.45,515370380
5569.0,5653.95,5541.7,5599.8,630267062
5602.95,5631.7,5562.75,5581.1,472001211
5581.75,5596.6,5550.95,5567.05,421716560
5569.85,5627.65,5557.2,5613.55,521472788
5642.05,5645.4,5555.1,5567.05,630779430
5554.6,5578.9,5532.7,5541.6,529323042
5576.95,5642.2,5567.1,5633.95,605816708
5633.8,5700.55,5616.7,5680.3,611443413
5688.45,5702.25,5560.15,5574.85,595110667
5588.55,5591.7,5521.5,5546.8,596020910
5492.4,5512.1,5475.65,5487.75,842745504
5479.0,5520.3,5453.95,5482.0,678634785
5527.5,5551.9,5486.45,5516.8,531156548
5493.2,5496.3,5433.65,5456.55,502867588
5402.0,5422.6,5378.85,5404.8,577211225
5412.4,5434.5,5323.15,5331.8,640994518
5204.35,5229.65,5116.45,5211.25,805657214
5083.85,5204.2,5054.05,5118.5,742801820
4947.9,5167.0,4946.45,5072.85,847642050
5196.55,5197.95,5123.35,5161.0,653207258
5128.0,5184.95,5121.0,5138.3,543105440
5194.4,5194.45,5053.35,5072.95,663539653
5125.75,5132.2,5015.4,5035.8,622988835
5030.3,5112.15,5017.25,5056.6,669107667
5077.95,5078.6,4932.15,4944.15,633178062
4859.3,4893.6,4796.1,4845.65,699321230
4843.7,4910.05,4808.75,4898.8,537537243
4925.15,4965.8,4863.8,4948.9,548001794
4934.35,4962.4,4875.3,4888.9,558263853
4914.65,4915.85,4825.05,4839.6,739341924
4839.25,4872.0,4720.0,4747.8,594139053
4806.2,4934.4,4806.05,4919.6,547832570
4973.25,5016.25,4927.55,5001.0,653090591
5109.8,5113.7,4993.35,5040.0,624795217
4998.9,5030.3,4964.45,5017.2,644530940
4993.35,5072.9,4942.9,5064.3,712396873
5080.15,5154.5,5076.3,5124.65,748341218
5139.2,5169.25,5098.25,5153.25,651130019
5161.3,5163.75,5046.8,5059.45,763793311
4981.7,4985.6,4911.25,4946.8,602437788
4977.8,5030.15,4911.05,4940.95,628252016
4965.05,5026.15,4917.4,5012.55,610750885
5062.35,5091.45,4967.45,5075.7,570524316
5123.35,5143.6,5068.1,5084.25,800941312
5068.4,5068.4,5019.25,5031.95,512977994
5042.55,5149.9,5035.25,5140.2,540613327
5153.75,5168.4,5109.85,5133.25,654304231
5054.45,5059.85,4907.75,4923.65,626184665
4873.75,4930.25,4829.6,4867.75,645120327
4878.6,4879.8,4758.85,4835.4,570642853
4905.15,4982.95,4905.15,4971.25,526597429
5005.5,5006.05,4918.45,4945.9,524951024
4924.2,5034.25,4906.0,5015.45,685354469
4990.15,5025.55,4924.3,4943.25,585131528
4874.4,4879.15,4823.9,4849.5,458351683
4823.5,4869.75,4728.3,4772.15,581142463
4791.3,4827.8,4741.0,4751.3,507456027
4883.65,4922.6,4861.2,4888.05,538610196
4886.85,4991.15,4882.05,4979.6,548761698
5019.9,5045.1,4964.0,4974.35,635099390
5011.2,5109.8,4997.65,5099.4,574109523
5130.8,5136.95,5067.65,5077.85,623210660
5057.35,5141.4,5056.6,5132.3,569388304
5156.2,5160.2,5084.5,5118.25,480651294
5049.45,5057.5,5011.05,5037.5,452189756
5080.45,5148.05,5075.3,5139.15,543400185
5086.55,5099.0,5033.95,5091.9,496023475
5106.6,5120.75,5037.95,5049.95,462879013
5114.7,5145.65,5084.75,5098.35,504062606
5137.9,5211.0,5085.55,5191.6,666574535
5214.95,5219.25,5196.15,5201.8,137221682
5358.9,5360.25,5314.6,5326.6,609289651
5278.6,5310.85,5238.3,5257.95,552531904
5216.75,5300.1,5204.95,5258.45,600217644
5241.55,5281.6,5201.85,5265.75,544016026
5325.4,5326.45,5256.8,5284.2,558656176
5292.25,5304.25,5252.0,5289.35,457954417
5309.7,5317.5,5211.75,5221.05,546281058
5159.75,5198.6,5142.25,5168.85,607236736
5217.35,5228.9,5140.55,5148.35,611662544
5131.2,5158.75,5052.85,5068.5,617696848
5059.1,5065.2,4989.5,5030.45,679503176
5027.1,5036.8,4919.45,4934.75,643069524
4899.15,4915.9,4837.95,4905.8,709204085
4873.8,4873.8,4764.8,4778.35,603180155
4794.85,4854.0,4782.55,4812.35,605945178
