datetime,open,high,low,volume,close
2011-03-10,5516.1,5516.3,5468.45,0,5494.4
2011-03-11,5456.15,5502.7,5411.55,579768656,5445.45
2011-03-14,5436.5,5537.3,5434.25,501153980,5531.5
2011-03-15,5420.0,5497.85,5373.65,582886019,5449.65
2011-03-16,5475.95,5535.1,5475.95,534876255,5511.15
2011-03-17,5455.4,5510.05,5435.3,482534636,5446.65
2011-03-18,5475.35,5483.05,5366.4,475375998,5373.7
2011-03-21,5408.75,5413.3,5348.2,437857150,5364.75
2011-03-22,5390.85,5428.15,5376.15,456331365,5413.85
2011-03-23,5411.4,5484.95,5401.95,508385589,5480.25
2011-03-24,5501.8,5529.0,5496.1,587784627,5522.4
2011-03-25,5588.65,5667.1,5560.95,613619013,5654.25
2011-03-28,5645.25,5709.1,5643.2,650097224,5687.25
2011-03-29,5686.5,5770.35,5680.7,696620704,5736.35
2011-03-30,5755.8,5803.15,5753.9,733126971,5787.65
2011-03-31,5803.05,5872.0,5778.65,859353167,5833.75
2011-04-01,5835.0,5860.2,5810.4,666450313,5826.05
2011-04-04,5842.0,5918.7,5833.2,679126084,5908.45
2011-04-05,5923.85,5928.65,5855.85,813699489,5910.05
2011-04-06,5908.0,5944.45,5868.8,929961973,5891.75
2011-04-07,5888.55,5906.1,5866.25,868221585,5885.7
2011-04-08,5886.75,5926.95,5822.0,1002834954,5842.0
2011-04-11,5805.35,5830.3,5777.9,626279276,5785.7
2011-04-13,5747.95,5923.6,5735.55,713277401,5911.5
2011-04-15,5898.75,5907.35,5806.45,675557515,5824.55
2011-04-18,5824.35,5897.9,5722.25,638772364,5729.1
2011-04-19,5716.0,5762.95,5693.25,605905861,5740.75
2011-04-20,5786.05,5857.35,5759.65,745307169,5851.65
2011-04-21,5882.85,5912.9,5864.35,653296230,5884.7
2011-04-25,5859.6,5906.6,5857.0,493973471,5874.5
2011-04-26,5876.85,5893.2,5791.55,658918900,5868.4
2011-04-27,5884.2,5892.35,5819.95,621486765,5833.9
2011-04-28,5851.35,5856.4,5776.95,834432344,5785.45
2011-04-29,5782.5,5804.3,5706.05,715406403,5749.5
2011-05-02,5766.9,5775.25,5687.7,487981787,5701.3
2011-05-03,5689.7,5710.8,5554.85,620173855,5565.25
2011-05-04,5567.7,5578.8,5503.0,574200175,5537.15
2011-05-05,5531.6,5560.3,5443.65,519861086,5459.85
2011-05-06,5477.65,5564.4,5472.45,536913225,5551.45
2011-05-09,5575.2,5586.05,5502.4,462766584,5551.1
2011-05-10,5555.55,5592.9,5514.55,630292300,5541.25
2011-05-11,5547.2,5574.7,5525.0,501047404,5565.05
2011-05-12,5537.8,5572.5,5476.3,605311497,5486.15
2011-05-13,5492.35,5605.0,5472.15,545161093,5544.75
2011-05-16,5541.7,5541.8,5487.65,445401216,5499.0
2011-05-17,5496.1,5523.85,5421.05,450635747,5438.95
2011-05-18,5448.2,5460.5,5401.25,439481701,5420.6
2011-05-19,5448.15,5452.6,5411.25,425324656,5428.1
2011-05-20,5450.65,5517.55,5432.75,509464254,5486.35
2011-05-23,5456.7,5456.7,5373.0,467914276,5386.55
2011-05-24,5385.1,5422.6,5367.45,500162967,5394.85
2011-05-25,5389.1,5389.1,5328.7,489514170,5348.95
2011-05-26,5372.75,5422.2,5356.35,642948053,5412.35
2011-05-27,5413.7,5485.8,5413.6,542161228,5476.1
2011-05-30,5493.75,5509.3,5458.6,481423029,5473.1
2011-05-31,5492.0,5571.6,5489.7,705580018,5560.15
2011-06-01,5561.05,5597.35,5559.45,560004299,5592.0
2011-06-02,5529.9,5568.2,5521.95,547320352,5550.35
2011-06-03,5565.7,5604.95,5507.2,494994248,5516.75
2011-06-06,5504.3,5542.65,5479.85,432066481,5532.05
2011-06-07,5509.15,5570.1,5507.8,477089669,5556.15
2011-06-08,5535.25,5556.6,5514.9,512994811,5526.85
2011-06-09,5523.55,5540.1,5502.05,437845958,5521.05
2011-06-10,5518.05,5521.45,5457.45,468751091,5485.8
2011-06-13,5469.85,5496.7,5436.95,463785250,5482.8
2011-06-14,5485.6,5520.15,5484.2,506687676,5500.5
2011-06-15,5494.45,5499.35,5438.95,535493446,5447.5
2011-06-16,5419.65,5447.5,5389.8,528518546,5396.75
2011-06-17,5412.5,5421.15,5355.85,459486727,5366.4
2011-06-20,5372.2,5377.4,5195.9,790249761,5257.9
2011-06-21,5280.8,5322.45,5257.0,575939267,5275.85
2011-06-22,5304.65,5310.5,5262.5,547602649,5278.3
2011-06-23,5269.1,5330.6,5252.25,610477821,5320.0
2011-06-24,5343.4,5477.85,5343.4,663868055,5471.25
2011-06-27,5441.2,5552.65,5434.25,621609047,5526.6
2011-06-28,5548.85,5558.3,5496.35,594563494,5545.3
2011-06-29,5566.5,5608.65,5566.5,632184442,5600.45
2011-06-30,5614.5,5657.9,5606.1,768338127,5647.4
2011-07-01,5705.75,5705.8,5609.75,635616535,5627.2
2011-07-04,5679.55,5679.65,5633.1,568274951,5650.5
2011-07-05,5659.85,5659.85,5612.3,577026010,5632.1
2011-07-06,5622.7,5655.4,5610.75,548613083,5625.45
2011-07-07,5633.35,5737.15,5632.95,612701738,5728.95
2011-07-11,5648.05,5652.9,5601.7,453406185,5616.1
2011-07-12,5556.9,5580.25,5496.95,545934529,5526.15
2011-07-13,5542.05,5596.15,5541.4,515370380,5585.45
2011-07-14,5569.0,5653.95,5541.7,630267062,5599.8
2011-07-15,5602.95,5631.7,5562.75,472001211,5581.1
2011-07-18,5581.75,5596.6,5550.95,421716560,5567.05
2011-07-19,5569.85,5627.65,5557.2,521472788,5613.55
2011-07-20,5642.05,5645.4,5555.1,630779430,5567.05
2011-07-21,5554.6,5578.9,5532.7,529323042,5541.6
2011-07-22,5576.95,5642.2,5567.1,605816708,5633.95
2011-07-25,5633.8,5700.55,5616.7,611443413,5680.3
2011-07-26,5688.45,5702.25,5560.15,595110667,5574.85
2011-07-27,5588.55,5591.7,5521.5,596020910,5546.8
2011-07-28,5492.4,5512.1,5475.65,842745504,5487.75
2011-07-29,5479.0,5520.3,5453.95,678634785,5482.0
2011-08-01,5527.5,5551.9,5486.45,531156548,5516.8
2011-08-02,5493.2,5496.3,5433.65,502867588,5456.55
2011-08-03,5402.0,5422.6,5378.85,577211225,5404.8
2011-08-04,5412.4,5434.5,5323.15,640994518,5331.8
2011-08-05,5204.35,5229.65,5116.45,805657214,5211.25
2011-08-08,5083.85,5204.2,5054.05,742801820,5118.5
2011-08-09,4947.9,5167.0,4946.45,847642050,5072.85
2011-08-10,5196.55,5197.95,5123.35,653207258,5161.0
2011-08-11,5128.0,5184.95,5121.0,543105440,5138.3
2011-08-12,5194.4,5194.45,5053.35,663539653,5072.95
2011-08-16,5125.75,5132.2,5015.4,622988835,5035.8
2011-08-17,5030.3,5112.15,5017.25,669107667,5056.6
2011-08-18,5077.95,5078.6,4932.15,633178062,4944.15
2011-08-19,4859.3,4893.6,4796.1,699321230,4845.65
2011-08-22,4843.7,4910.05,4808.75,537537243,4898.8
2011-08-23,4925.15,4965.8,4863.8,548001794,4948.9
2011-08-24,4934.35,4962.4,4875.3,558263853,4888.9
2011-08-25,4914.65,4915.85,4825.05,739341924,4839.6
2011-08-26,4839.25,4872.0,4720.0,594139053,4747.8
2011-08-29,4806.2,4934.4,4806.05,547832570,4919.6
2011-08-30,4973.25,5016.25,4927.55,653090591,5001.0
2011-09-02,5109.8,5113.7,4993.35,624795217,5040.0
2011-09-05,4998.9,5030.3,4964.45,644530940,5017.2
2011-09-06,4993.35,5072.9,4942.9,712396873,5064.3
2011-09-07,5080.15,5154.5,5076.3,748341218,5124.65
2011-09-08,5139.2,5169.25,5098.25,651130019,5153.25
2011-09-09,5161.3,5163.75,5046.8,763793311,5059.45
2011-09-12,4981.7,4985.6,4911.25,602437788,4946.8
2011-09-13,4977.8,5030.15,4911.05,628252016,4940.95
2011-09-14,4965.05,5026.15,4917.4,610750885,5012.55
2011-09-15,5062.35,5091.45,4967.45,570524316,5075.7
2011-09-16,5123.35,5143.6,5068.1,800941312,5084.25
2011-09-19,5068.4,5068.4,5019.25,512977994,5031.95
2011-09-20,5042.55,5149.9,5035.25,540613327,5140.2
2011-09-21,5153.75,5168.4,5109.85,654304231,5133.25
2011-09-22,5054.45,5059.85,4907.75,626184665,4923.65
2011-09-23,4873.75,4930.25,4829.6,645120327,4867.75
2011-09-26,4878.6,4879.8,4758.85,570642853,4835.4
2011-09-27,4905.15,4982.95,4905.15,526597429,4971.25
2011-09-28,5005.5,5006.05,4918.45,524951024,4945.9
2011-09-29,4924.2,5034.25,4906.0,685354469,5015.45
2011-09-30,4990.15,5025.55,4924.3,585131528,4943.25
2011-10-03,4874.4,4879.15,4823.9,458351683,4849.5
2011-10-04,4823.5,4869.75,4728.3,581142463,4772.15
2011-10-05,4791.3,4827.8,4741.0,507456027,4751.3
2011-10-07,4883.65,4922.6,4861.2,538610196,4888.05
2011-10-10,4886.85,4991.15,4882.05,548761698,4979.6
2011-10-11,5019.9,5045.1,4964.0,635099390,4974.35
2011-10-12,5011.2,5109.8,4997.65,574109523,5099.4
2011-10-13,5130.8,5136.95,5067.65,623210660,5077.85
2011-10-14,5057.35,5141.4,5056.6,569388304,5132.3
2011-10-17,5156.2,5160.2,5084.5,480651294,5118.25
2011-10-18,5049.45,5057.5,5011.05,452189756,5037.5
2011-10-19,5080.45,5148.05,5075.3,543400185,5139.15
2011-10-20,5086.55,5099.0,5033.95,496023475,5091.9
2011-10-21,5106.6,5120.75,5037.95,462879013,5049.95
2011-10-24,5114.7,5145.65,5084.75,504062606,5098.35
2011-10-25,5137.9,5211.0,5085.55,666574535,5191.6
2011-10-26,5214.95,5219.25,5196.15,137221682,5201.8
2011-10-31,5358.9,5360.25,5314.6,609289651,5326.6
2011-11-01,5278.6,5310.85,5238.3,552531904,5257.95
2011-11-02,5216.75,5300.1,5204.95,600217644,5258.45
2011-11-03,5241.55,5281.6,5201.85,544016026,5265.75
2011-11-04,5325.4,5326.45,5256.8,558656176,5284.2
2011-11-08,5292.25,5304.25,5252.0,457954417,5289.35
2011-11-09,5309.7,5317.5,5211.75,546281058,5221.05
2011-11-11,5159.75,5198.6,5142.25,607236736,5168.85
2011-11-14,5217.35,5228.9,5140.55,611662544,5148.35
2011-11-15,5131.2,5158.75,5052.85,617696848,5068.5
2011-11-16,5059.1,5065.2,4989.5,679503176,5030.45
2011-11-17,5027.1,5036.8,4919.45,643069524,4934.75
2011-11-18,4899.15,4915.9,4837.95,709204085,4905.8
2011-11-21,4873.8,4873.8,4764.8,603180155,4778.35
2011-11-22,4794.85,4854.0,4782.55,605945178,4812.35
2011-11-23,4779.5,4779.5,4640.95,678182182,4706.45
2011-11-24,4707.55,4771.1,4639.1,839086200,4756.45
2011-11-25,4731.3,4767.3,4693.1,629187149,4710.05
2011-11-28,4769.3,4859.1,4766.4,539711081,4851.3
2011-11-29,4864.2,4866.1,4787.1,573856920,4805.1
2011-11-30,4766.15,4851.55,4754.8,783190659,4832.05
2011-12-01,4970.85,5011.9,4916.7,575827258,4936.85
2011-12-02,4940.85,5062.55,4918.4,555320775,5050.15
2011-12-05,5036.5,5055.4,5002.55,499095483,5039.15
2011-12-07,5050.1,5099.25,5032.25,614012134,5062.6
2011-12-08,5037.4,5049.05,4921.45,593282174,4943.65
2011-12-09,4870.75,4918.35,4841.75,591690274,4866.7
2011-12-12,4906.85,4910.25,4755.55,523257791,4764.6
2011-12-13,4733.6,4824.7,4728.5,565466888,4800.6
2011-12-14,4788.7,4839.55,4750.4,522040723,4763.25
2011-12-15,4712.8,4768.65,4673.85,604072160,4746.35
2011-12-16,4752.5,4818.85,4628.2,662656420,4651.6
2011-12-19,4623.15,4623.15,4555.9,605968752,4613.1
2011-12-20,4635.8,4637.25,4531.15,583029392,4544.2
2011-12-21,4636.45,4707.35,4601.95,594921770,4693.15
2011-12-22,4636.9,4740.6,4632.95,572763255,4733.85
2011-12-23,4763.2,4763.45,4693.2,523025349,4714.0
2011-12-26,4718.15,4787.25,4718.15,354618770,4779.0
2011-12-27,4780.2,4800.5,4723.65,387608132,4750.5
2011-12-28,4756.2,4756.2,4685.65,439390599,4705.8
2011-12-29,4681.15,4701.8,4639.05,686807646,4646.25
2011-12-30,4659.95,4690.45,4608.9,456634496,4624.3
2012-01-02,4640.2,4645.95,4588.05,422427771,4636.75
2012-01-03,4675.8,4773.1,4675.8,522106481,4765.3
2012-01-04,4774.95,4782.85,4728.85,569676509,4749.65
2012-01-05,4749.0,4779.8,4730.15,523890090,4749.95
2012-01-06,4724.15,4794.9,4686.85,544113714,4754.1
2012-01-07,4755.6,4759.4,4743.05,90456550,4746.9
2012-01-09,4747.55,4758.7,4695.45,582542551,4742.8
2012-01-10,4771.85,4855.9,4768.25,722564175,4849.55
2012-01-11,4863.15,4877.2,4841.6,798339571,4860.95
2012-01-12,4840.95,4869.2,4803.9,717894528,4831.25
2012-01-13,4861.95,4898.85,4834.2,836277865,4866.0
2012-01-16,4844.0,4880.8,4827.05,631571448,4873.9
2012-01-17,4904.5,4975.55,4904.0,755143377,4967.3
2012-01-18,4977.75,4980.65,4931.05,762901041,4955.8
2012-01-19,4995.0,5023.8,4991.4,724775768,5018.4
2012-01-20,5044.85,5064.15,5004.3,823944145,5048.6
2012-01-23,5025.35,5059.55,5021.35,629055711,5046.25
2012-01-24,5064.8,5141.05,5049.8,874890642,5127.35
2012-01-25,5151.5,5174.15,5130.25,945207298,5158.3
2012-01-27,5216.75,5217.0,5162.4,837637935,5204.7
2012-01-30,5163.55,5166.15,5076.7,758042467,5087.3
2012-01-31,5125.25,5215.4,5120.15,756879245,5199.25
2012-02-01,5198.15,5244.6,5159.0,1031703207,5235.7
2012-02-02,5272.1,5289.95,5225.75,1136558381,5269.9
2012-02-03,5276.1,5334.85,5255.55,814061185,5325.85
2012-02-06,5379.45,5390.05,5327.25,986699846,5361.65
2012-02-07,5412.95,5413.35,5322.95,900808618,5335.15
2012-02-08,5343.8,5396.9,5325.2,936593868,5368.15
2012-02-09,5343.05,5423.4,5338.9,988568388,5412.35
2012-02-13,5382.1,5421.05,5351.4,752672334,5390.2
2012-02-14,5380.8,5428.05,5377.95,928675707,5416.05
2012-02-15,5460.6,5542.1,5460.6,1313889251,5531.95
2012-02-16,5513.75,5531.4,5483.75,1204293991,5521.95
2012-02-17,5574.2,5606.7,5545.2,1440871885,5564.3
2012-02-21,5561.9,5621.5,5561.75,1120451952,5607.15
2012-02-22,5609.75,5629.95,5491.35,1300304040,5505.35
2012-02-23,5490.05,5537.4,5460.8,1230683744,5483.3
2012-02-27,5448.1,5449.8,5268.15,870035367,5281.2
2012-02-28,5310.5,5391.1,5306.45,863263989,5375.5
2012-02-29,5424.95,5458.8,5352.25,975321456,5385.2
2012-03-01,5366.0,5372.45,5297.5,867836505,5339.75
2012-03-02,5369.45,5392.55,5315.05,782571443,5359.35
2012-03-03,5360.05,5369.6,5353.4,113199762,5359.4
2012-03-05,5342.55,5344.5,5265.7,665881177,5280.35
2012-03-06,5266.0,5382.05,5206.4,882968903,5222.4
2012-03-07,5207.05,5243.85,5171.45,770410384,5220.45
2012-03-09,5294.1,5342.3,5291.6,715835045,5333.55
2012-03-12,5420.1,5421.9,5327.3,767317435,5359.55
2012-03-13,5391.05,5438.65,5390.8,808059786,5429.5
2012-03-14,5490.55,5499.4,5437.8,869322739,5463.9
2012-03-15,5462.5,5462.5,5362.3,775311020,5380.5
2012-03-16,5380.35,5445.65,5305.0,997059819,5317.9
2012-03-19,5337.35,5340.7,5238.55,671303978,5257.05
2012-03-20,5257.15,5297.35,5233.25,657182933,5274.85
2012-03-21,5267.2,5372.35,5256.0,773359717,5364.95
2012-03-22,5361.1,5385.95,5205.65,920731684,5228.45
2012-03-23,5255.65,5312.0,5220.0,668829615,5278.2
2012-03-26,5274.35,5274.95,5174.9,691691718,5184.25
2012-03-27,5242.95,5277.95,5184.65,787931936,5243.15
2012-03-28,5231.7,5236.55,5169.6,696761603,5194.75
2012-03-29,5145.95,5194.3,5135.95,875336426,5178.85
2012-03-30,5206.6,5307.1,5203.65,738857110,5295.55
2012-04-02,5296.35,5331.55,5278.8,585857582,5317.9
2012-04-03,5353.2,5378.75,5344.45,708007670,5358.5
2012-04-04,5328.65,5338.4,5305.3,611815751,5322.9
2012-04-09,5282.5,5287.9,5228.0,509369032,5234.4
2012-04-10,5254.1,5255.8,5211.85,650894305,5243.6
2012-04-11,5209.45,5263.65,5190.8,685340170,5226.85
2012-04-12,5246.75,5290.6,5246.75,685016002,5276.85
2012-04-13,5255.7,5306.75,5185.4,644845568,5207.45
2012-04-16,5190.6,5233.5,5183.5,490037552,5226.2
2012-04-17,5266.6,5298.2,5208.35,653725362,5289.7
2012-04-18,5320.7,5342.0,5293.45,691516704,5300.0
2012-04-19,5320.6,5342.45,5291.3,583426058,5332.4
2012-04-20,5313.95,5336.15,5245.45,579144562,5290.85
2012-04-23,5277.4,5310.55,5187.15,557637034,5200.6
2012-04-24,5215.9,5232.35,5180.35,542976187,5222.65
2012-04-25,5222.2,5236.1,5160.65,578765910,5202.0
2012-04-26,5214.75,5215.6,5179.05,727333456,5189.0
2012-04-27,5189.0,5223.05,5154.3,570290316,5190.6
2012-04-28,5209.6,5216.4,5196.35,77942285,5209.0
2012-04-30,5201.45,5262.15,5201.45,539393859,5248.15
2012-05-02,5254.3,5279.6,5226.45,570362834,5239.15
2012-05-03,5211.2,5217.3,5180.65,555961044,5188.4
2012-05-04,5166.65,5177.2,5070.6,661913437,5086.85
2012-05-07,5017.8,5124.75,4988.0,722446120,5114.15
2012-05-08,5114.7,5119.95,4983.6,650767418,4999.95
2012-05-09,4967.9,5016.25,4956.45,662458638,4974.8
2012-05-10,4984.15,5039.3,4950.3,640465617,4965.7
2012-05-11,4938.85,4976.25,4906.15,625132530,4928.9
2012-05-14,4934.35,4957.2,4874.5,517376180,4907.8
2012-05-15,4869.85,4955.2,4868.55,596018202,4942.8
2012-05-16,4875.3,4882.25,4837.05,646899943,4858.25
2012-05-17,4878.6,4922.25,4850.2,580110958,4870.2
2012-05-18,4796.4,4908.5,4788.95,589632368,4891.45
2012-05-21,4888.5,4937.5,4888.5,495074520,4906.05
2012-05-22,4954.7,4956.35,4849.9,540007982,4860.5
2012-05-23,4843.0,4853.75,4803.95,496409187,4835.65
2012-05-24,4863.4,4931.9,4830.15,524381497,4921.4
2012-05-25,4905.95,4935.8,4889.35,498181959,4920.4
2012-05-28,4931.7,4994.95,4931.3,451994260,4985.65
2012-05-29,5005.35,5020.15,4982.15,514811423,4990.1
2012-05-30,4964.25,4982.25,4944.9,547142797,4950.75
2012-05-31,4896.1,4949.25,4883.55,912167883,4924.25
2012-06-01,4910.85,4925.0,4831.75,548348862,4841.6
2012-06-04,4797.3,4858.3,4770.35,507996241,4848.15
2012-06-05,4869.45,4898.95,4847.7,498631700,4863.3
2012-06-06,4886.65,5010.45,4886.15,690169417,4997.1
2012-06-07,5035.35,5059.65,5007.75,651540611,5049.65
2012-06-08,5044.25,5084.45,4994.8,619764268,5068.35
2012-06-11,5096.7,5124.45,5040.7,722799966,5054.1
2012-06-12,5015.5,5128.9,5015.15,623088434,5115.9
2012-06-13,5117.55,5144.9,5095.45,608087896,5121.45
2012-06-14,5105.1,5130.0,5047.6,534145200,5054.75
2012-06-15,5069.55,5146.2,5069.15,522736583,5139.05
2012-06-18,5174.0,5190.2,5041.7,588075076,5064.25
2012-06-19,5050.8,5113.6,5048.1,541931095,5103.85
2012-06-20,5114.55,5141.7,5100.7,544388506,5120.55
2012-06-21,5097.35,5170.4,5093.45,566799832,5165.0
2012-06-22,5101.75,5159.8,5094.0,636390843,5146.05
2012-06-25,5158.5,5194.6,5105.65,571703600,5114.65
2012-06-26,5107.45,5134.55,5095.5,485535550,5120.8
2012-06-27,5149.45,5160.1,5129.25,535949335,5141.9
2012-06-28,5148.95,5159.05,5125.3,707019128,5149.15
2012-06-29,5191.25,5286.25,5189.0,797122511,5278.9
2012-07-02,5283.85,5302.15,5263.35,700330723,5278.6
2012-07-03,5298.85,5317.0,5265.95,750944563,5287.95
2012-07-04,5310.4,5317.65,5273.3,744747844,5302.55
2012-07-05,5297.05,5333.65,5288.85,792652245,5327.3
2012-07-06,5324.7,5327.2,5287.75,737903851,5316.95
2012-07-09,5283.7,5300.6,5257.75,612317284,5275.15
2012-07-10,5286.6,5348.55,5284.55,642941557,5345.35
2012-07-11,5315.25,5336.45,5300.25,657135967,5306.3
2012-07-12,5240.0,5261.75,5217.7,626543116,5235.25
2012-07-13,5242.75,5267.15,5216.85,584423782,5227.25
2012-07-16,5232.35,5246.85,5190.45,517521015,5197.25
2012-07-17,5228.05,5236.7,5181.7,518852683,5192.85
2012-07-18,5199.1,5222.85,5169.05,539685920,5216.3
2012-07-19,5249.85,5257.75,5233.15,527529812,5242.7
2012-07-20,5233.55,5238.7,5197.5,477414631,5205.1
2012-07-23,5163.25,5164.2,5108.1,478764826,5117.95
2012-07-24,5128.8,5144.0,5103.25,550846364,5128.2
2012-07-25,5118.4,5121.6,5076.6,594210002,5109.6
2012-07-26,5126.3,5126.3,5032.4,926518759,5043.0
2012-07-27,5124.3,5149.95,5077.5,690372499,5099.85
2012-07-30,5129.75,5206.6,5129.75,533405603,5199.8
2012-07-31,5214.85,5234.55,5154.05,614675446,5229.0
2012-08-01,5220.7,5246.35,5212.65,550915409,5240.5
2012-08-02,5233.1,5236.9,5209.95,449343787,5227.75
2012-08-03,5195.6,5220.2,5164.65,537130270,5215.7
2012-08-06,5260.85,5293.2,5260.85,501579965,5282.55
2012-08-07,5295.4,5350.1,5281.65,552922585,5336.7
2012-08-08,5345.25,5377.6,5331.05,669670334,5338.0
2012-08-09,5348.3,5368.2,5312.1,652654420,5322.95
2012-08-10,5308.2,5330.1,5294.1,530773215,5320.4
2012-08-13,5316.35,5352.45,5309.05,507334526,5347.9
2012-08-14,5343.25,5387.05,5328.8,549527465,5380.35
2012-08-16,5385.95,5390.65,5356.65,610439669,5362.95
2012-08-17,5368.6,5399.95,5341.7,651105822,5366.3
2012-08-21,5368.7,5425.15,5368.7,513710695,5421.0
2012-08-22,5395.75,5433.35,5394.8,528255211,5412.85
2012-08-23,5426.15,5448.6,5393.85,591775813,5415.35
2012-08-24,5392.6,5399.65,5371.0,594250495,5386.7
2012-08-27,5387.85,5399.15,5346.65,505173096,5350.25
2012-08-28,5348.05,5359.25,5312.6,651012118,5334.6
2012-08-29,5343.85,5345.5,5282.7,590391611,5287.8
2012-08-30,5268.6,5342.8,5255.05,842456351,5315.05
2012-08-31,5298.2,5303.25,5238.9,604293360,5258.5
2012-09-03,5276.5,5295.8,5243.15,469983449,5253.75
2012-09-04,5249.15,5278.35,5233.2,520272238,5274.0
2012-09-05,5243.9,5259.5,5215.7,517816670,5225.7
2012-09-06,5217.65,5260.6,5217.65,494207699,5238.4
2012-09-07,5309.45,5347.15,5309.2,520707909,5342.1
2012-09-08,5343.65,5366.3,5343.45,75696522,5358.7
2012-09-10,5361.9,5375.45,5349.1,469837072,5363.45
2012-09-11,5336.1,5393.35,5332.1,522986284,5390.0
2012-09-12,5404.45,5435.55,5393.95,583478652,5431.0
2012-09-13,5435.2,5447.45,5421.85,549134467,5435.35
2012-09-14,5528.35,5586.65,5526.95,803113016,5577.65
2012-09-17,5631.75,5652.2,5585.15,1003045607,5610.0
2012-09-18,5602.4,5620.55,5586.45,918115634,5600.05
2012-09-20,5536.95,5581.35,5534.9,768068766,5554.25
2012-09-21,5577.0,5720.0,5575.45,1109938590,5691.15
2012-09-24,5691.95,5709.85,5662.75,1038689596,5669.6
2012-09-25,5674.9,5702.7,5652.45,1079023143,5673.9
2012-09-26,5653.4,5672.8,5638.65,946269773,5663.45
2012-09-27,5673.75,5693.7,5639.7,1176634548,5649.5
2012-09-28,5684.8,5735.15,5683.45,812804304,5703.3
2012-10-01,5704.75,5722.95,5694.0,652119921,5718.8
2012-10-03,5727.7,5743.25,5715.8,786746369,5731.25
2012-10-05,5815.0,5815.35,4888.2,969193979,5746.95
2012-10-08,5751.85,5751.85,5666.2,713286691,5676.0
2012-10-09,5708.15,5728.65,5677.9,707131984,5704.6
2012-10-10,5671.15,5686.5,5647.05,700886437,5652.15
2012-10-11,5663.5,5721.1,5636.95,855116808,5708.05
2012-10-12,5681.7,5725.0,5659.35,809755786,5676.05
2012-10-15,5674.25,5693.7,5651.05,558491708,5687.25
2012-10-16,5705.6,5714.0,5635.6,657026626,5648.0
2012-10-17,5681.1,5684.35,5633.9,681476513,5660.25
2012-10-18,5675.3,5722.5,5650.55,726714127,5718.7
2012-10-19,5703.3,5711.7,5660.0,661771784,5684.25
2012-10-22,5667.6,5721.55,5658.05,514015699,5717.15
2012-10-23,5715.65,5720.8,5681.45,554316421,5691.4
2012-10-25,5688.8,5718.75,5685.7,792911104,5705.3
2012-10-26,5683.55,5697.2,5641.75,625233411,5664.3
2012-10-29,5665.2,5698.3,5645.1,538574529,5665.6
2012-10-30,5656.35,5689.9,5589.9,615484571,5597.9
2012-10-31,5596.75,5624.4,5583.05,599124126,5619.7
2012-11-01,5609.85,5649.75,5601.95,575526745,5645.05
2012-11-02,5696.35,5711.3,5682.55,625572725,5697.7
2012-11-05,5693.05,5709.2,5679.5,478566402,5704.2
2012-11-06,5694.1,5730.8,5693.65,552477139,5724.4
2012-11-07,5718.6,5777.3,5711.4,701365929,5760.1
2012-11-08,5709.0,5744.5,5693.95,683817256,5738.75
2012-11-09,5731.1,5751.7,5677.75,676171141,5686.25
2012-11-12,5688.45,5718.9,5665.75,643465678,5683.7
2012-11-13,5689.7,5698.25,5660.35,254963004,5666.95
2012-11-15,5650.35,5651.65,5603.55,806835554,5631.0
2012-11-16,5624.8,5650.15,5559.8,736792247,5574.05
2012-11-19,5577.3,5592.75,5549.25,567605084,5571.4
2012-11-20,5604.8,5613.7,5548.35,645519552,5571.55
2012-11-21,5582.5,5620.2,5561.4,566762153,5614.8
2012-11-22,5628.6,5643.35,5608.0,532255354,5627.75
2012-11-23,5635.45,5637.75,5593.55,552898922,5626.6
2012-11-26,5648.65,5649.2,5623.45,619633749,5635.9
2012-11-27,5658.5,5733.2,5658.0,870967036,5727.45
2012-11-29,5736.7,5833.5,5736.1,1118285627,5825.0
2012-11-30,5836.0,5885.25,5827.85,0,5879.85
2012-12-03,5878.25,5899.15,5854.6,839250226,5870.95
2012-12-04,5866.8,5894.95,5859.0,850319418,5889.25
2012-12-05,5906.6,5917.8,5891.35,880217361,5900.5
2012-12-06,5926.3,5942.55,5838.9,919707891,5930.9
2012-12-07,5934.0,5949.85,5888.65,877036253,5907.4
2012-12-10,5916.05,5919.95,5888.1,691789151,5908.9
2012-12-11,5923.8,5965.15,5865.45,850682188,5898.8
2012-12-12,5917.8,5924.6,5874.25,726239161,5888.0
2012-12-13,5900.35,5907.45,5841.35,798812546,5851.5
2012-12-14,5846.9,5886.1,5839.15,732301555,5879.6
2012-12-17,5860.5,5886.05,5850.15,659503123,5857.9
2012-12-18,5873.6,5905.8,5823.15,856345809,5896.8
2012-12-19,5917.3,5939.4,5910.8,844702875,5929.6
2012-12-20,5934.45,5937.6,5881.45,816407134,5916.4
2012-12-21,5888.0,5888.0,5841.65,717721687,5847.7
2012-12-24,5869.0,5871.9,5844.7,522398494,5855.75
2012-12-26,5864.95,5917.3,5859.55,613002641,5905.6
2012-12-27,5930.2,5930.8,5864.7,917628203,5870.1
2012-12-28,5887.15,5915.75,5879.5,676504300,5908.35
2012-12-31,5901.2,5919.0,5897.15,553623011,5905.1
2013-01-01,5937.65,5963.9,5935.2,588265186,5950.85
2013-01-02,5982.6,6006.05,5982.0,761676722,5993.25
2013-01-03,6015.8,6017.0,5986.55,798950616,6009.5
